TARGET URL: https://www.yellowpageskenya.com/business-category/Kitchen%20Utensils
Rickman Electro Systems,N/A,0722684120
Rockstone Kitchens & Fittings Ltd,rockstonefittings@gmail.com,0799219866
Somotex (K) Ltd,N/A,0731014749
The Raiders,N/A,0743255531
Trendy Products Ltd,N/A,0710815055
Visiontec Enterprises Ltd,info@visiontec.co.ke,0708864562
Walibhai Karim & Co,N/A,0720317878
Zuberis appliances,N/A,0721885323
Husseini Housewares,N/A,0722807588
Lexand Trading Group Ltd,N/A,N/A
Jivanji''s,N/A,0737658161
QV Interiors,info@qv.co.ke,0723768294
Infinite Safety Solutions Ltd,mercy@infinitesafety.co.ke,0700306703
Pride Year Marketing Ltd,prideyearmarketing@gmail.com,0733613660
WoodWays (K) Ltd,N/A,0722582500


TARGET URL: https://www.yellowpageskenya.com/business-category/Kenya%20Government
Company Name,Email,Mobile
Ministry of Devolution,psdevolution2013@gmail.com,0775583330
Ministry of East African Community,ps@meac.go.ke,0729111108
Ministry of Environment & Natural Resources,psoffice@environment.go.ke,N/A
Ministry of Information & Communications,info@infomation.go.ke,N/A
"Ministry of Transport, Infrastructure, Housing, Urban Development & Public Works",ps@housingandurban.go.ke,N/A
National Registration Bureau,director@identity.go.ke,N/A
State Department For Gender,info@gender.go.ke,N/A
State Department For Senior Citizen Affairs & Special Programmes,info@socialprotection.go.ke,N/A
State Department For The Development Of The Asals,info@asals.go.ke,N/A
State Department For Wildlife,pswildlife@tourism.go.ke,N/A
Kenya Vision 2030 Delivery Secretariat,info@vision2030.go.ke,N/A
Bamburi Beach Villa Ltd,reservations@bamburibeachvilla.com,0737470000
Kenya Postel Directories Ltd,info@yellowpageskenya.com,0722206918
Kenya Postel Directories Ltd,info@yellowpageskenya.com,0722206918
Kenya Postel Directories Ltd,info@yellowpageskenya.com,0722206918
Kenya Postel Directories Ltd,info@yellowpageskenya.com,0722206918
Oracle Technology Systems Kenya Ltd,info@oracle.com,N/A
Oracle Technology Systems Kenya Ltd,info@oracle.com,N/A
Oracle Technology Systems Kenya Ltd,info@oracle.com,N/A
Sanlam Allianz General Insurance (Kenya) Limited,talk2us@ke.sanlamallianz.com,0709566000
Standard Chartered Bank Kenya Ltd,talk.to-us@sc.com,0703093900
Standard Chartered Bank Kenya Ltd,talk.to-us@sc.com,0703093900
Standard Chartered Bank Kenya Ltd,talk.to-us@sc.com,0703093900
Standard Chartered Bank Kenya Ltd,talk.to-us@sc.com,0703093900
Haleon Kenya Limited,N/A,N/A
Kenya Meteorological Department,info@meteo.go.ke,0738120045
Kenya National Audit Office,oag@oagkenya.go.ke,N/A
Standard Chartered Bank Kenya Ltd,creditcards.kenya@sc.com,0703093900
The Kenya Climate Smart Agriculture Project (KCSAP),infor@kcsap.go.ke,N/A
Airkenya Express Ltd,akalmalindi@swiftmalindi.com,0713981490
Amex GBT Kenya - Elite Travel Services Ltd,admin@ke.hrgworldwide.com,0711077000
Development Bank of Kenya Ltd,dbk@devbank.com,0724253980
Eastern Produce Kenya Ltd,mail@easternproduce.com,0722202469
James Finlay (Kenya) Ltd,info.kenya@finlays.net,0722202366
Middle East Bank Kenya Ltd,ho@mebkenya.com,0111183000
National Council For Nomadic Education in Kenya (NACONEK),naconek2014@gmail.com,0722945123
NVS Kenya Ltd,sylvia.mbagu@novartis.com,N/A
Slumberland Kenya Ltd,info@slumberland.co.ke,0722204310
Toyota Kenya Ltd,mombasaenquiries@toyotakenya.com,0700483153
Almiria Tech Store Kenya,sales@almiria.co.ke,0700449778
Amaron Batteries Kenya,info@elitepower.com,0719666000
Aquachem (Kenya) Limited,ackl@aquachemme.com,0729406660
Astro Fire & Safety Kenya,astrofire2012@gmail.com,0724440055
Brenntag Kenya Ltd,info@brenntag.co.ke,0722855078
Cerba Lancet Kenya Ltd,info@lancet.co.ke,0736493100
Devyani Food Industries Kenya,info@sall.co.ke,N/A
Edvik Consulting Kenya Ltd,info@edvikconsulting.com,0794347689
Emara Luxury Kenya Safari,info@luxurykenyasafari.com,0731445587
ENS Kenya,infonbo@ensafrica.com,0733731209
Felicity Solar Kenya,info@felicitysolarkenya.com,0729077313
Finework Kenya Ltd,info@finework.co.ke,0746776040
Greif East Africa Ltd,zawadi.adhiambo@greif.com,N/A
Ingredion Holding LLC - Kenya Branch,info@ingredion.com,0703781519
Kenya AIDS NGO's Consortium,kanco@kanco.org,0722203344
Kenya AIDS NGO's Consortium,kanco@kanco.org,0722203344
Kenya AIDS NGO's Consortium,kanco@kanco.org,0722203344
Kenya Clay Products Ltd/Manson Hart,info@kcp.co.ke,0722670802
Kenya Institute for the Blind,kblind@keib.or.ke,N/A
Kenya Law Reform Commission,info@klrc.go.ke,0799030716
Kenya National Commission for UNESCO,sg@unesco.go.ke,N/A
Kenya National Qualifications Authority,knqa.go.ke@gmail.com,0704982345
Kenya Ports Authority (Pension Scheme),mdkpa@kpa.co.ke,N/A
Kenya Roads Board,ikgathika@krb.go.ke,0722203418
Kenya Society for the Blind,ksb@ksblind.org,0722895448
National Museums of Kenya HQ,publicrelations@museums.or.ke,0721308485
Pan Agric Kenya Ltd,panagric@gmail.com,0722286269
Prio Movers Kenya,priomoverscaredesk992@gmail.com,0795917911
Ratos Kenya Ltd,gmekala@ratoskenya.co.ke,0729727121
San Advocates Kenya,info@sanadvocates.co.ke,0733986644
Taico Power Kenya,info@taicopowerkenya.com,0110702425
Transparency International Kenya,transparency@tikenya.org,0722296589
Business Registration Service,eo@brs.go.ke,N/A
Cerba Lancet Kenya Ltd,N/A,N/A
"Ministry of Education, Science & Technology",info@education.go.ke,N/A
Ministry Of Water & Sanitation,ps@water.go.ke,N/A
"State Department For Transport, Maritime & Shipping Affairs",ps@transport.go.ke,0708286221
Ministry of Energy,psenergy@energy.go.ke,0726993292
Association of Local Government Authorities of Kenya (ALGAK),info@algak.or.ke,N/A
Kenya Local Government Workers Union,N/A,N/A
Kenya School of Government,customerservice@ksg.ac.ke,0727496698
Kenya Government Prison,N/A,N/A
County Government of Kakamega,N/A,0700395395
Parliament of Kenya,clerk@parliament.go.ke,0722735604
Sports Kenya,N/A,N/A
"Co-operative University of Kenya, The",msacampus@cooperative.ac.ke,0722149647
Kenya Pharmaceutical Association,riftvalleypharmaceutical@gmail.com,0722356297
007 Extravaganza Entertainment Kenya,njorogegeorge@yahoo.com,0721902028
360 Web Solutions Kenya,N/A,0772376711
3M Kenya Ltd,mmmkenya@mmm.com,N/A
3pexcel kenya,N/A,0728138299
4X4 Kenya,info@4X4kenya.com,N/A
680 Hotel,info@centrim-hotels.com,0722207361
"9 Months Fertility Clinic - IVF Center In Nairobi, Kenya",info@9months.co.ke,0768085229
A A of Kenya,aak@aakenya.co.ke,0733620966
A Baumann Kenya Ltd,N/A,N/A
A.I Music Publishing Limited Kenya,N/A,N/A
A1 Outdoor (K) Ltd,N/A,0704642322
Abbey Kenya Ltd,N/A,N/A
Abercrombie & Kent Global Health (K) Ltd,N/A,0706514359
Abraaj Kenya Advisers Ltd (The Abraaj Group),N/A,0715614814
Absolute Movers Kenya,info@absolutemovers.co.k,0715514124
Acacia Safaris Kenya Ltd,tours@acaciasafaris.co.ke,N/A
Access Kenya Group,N/A,0732136000
Access Movers Kenya Ltd,info@accessmovers.co.ke,0721514409
Accountant Methodist Church In Kenya,N/A,N/A
Acdi- Voca,N/A,0722205513
Ace Security Options Ltd,N/A,N/A
Achelis Kenya Ltd,akl@acheliskenya.co.ke,0720521635
ACI Kenya,N/A,N/A
Acierfinitech Kenya,acierfinitechkenya1@gmail.com,0796812423
Acoustic Wallpaper Kenya,N/A,0720271544
Acro Media Graphics Kenya,N/A,0723128904
Across Kenya Insurance Agencies,N/A,0722276835
Across Kenya Pharmaceutical Ltd,N/A,N/A
Action Africa Help Kenya,N/A,0722207726
Action Now Kenya,N/A,N/A
ActionAid International (Africa) Regional Office,admin.africa@actionaid.org,0736860000
ActionAid International Kenya,info.kenya@actionaid.org,0722518220
Acuity Kenya Ltd,info.acuitykenya@gmail.com,0702921457
Acupharm Supplies Kenya,N/A,N/A
Ad Outpost (K) Ltd,N/A,N/A
Adatia Automobiles Kenya,N/A,N/A
Addax Kenya Limited,N/A,N/A
Adeli Kenya Safaris Ltd,N/A,0720564538
Adili Corporate Services Kenya,N/A,0704852487
Adritex Kenya Limited,N/A,0771714677
Adroit Kenya Ltd,N/A,N/A
Advertech Kenya,advertechltd@yahoo.co.uk,N/A
Advex Web Technologies Kenya,N/A,0721524171
AEA Ltd (Avery East Africa Ltd),N/A,0724259815
Aeropath Kenya Ltd,N/A,0753860585
AFB Kenya,N/A,0773005034
Afri Piping Systems Kenya Ltd,info@afripipes.co.ke,0727496401
Africa Alive! (Kenya Chapter),N/A,0722773218
Africa Kenya Safaris,info@africakenyasafaris.com,0712683442
Africa Navigators,info@navigatorsafrica.org,0734211166
Africa Oil Kenya B.V.,N/A,0712445308
Africaland Computers Kenya Ltd,N/A,N/A
African Alliance Kenya Investment Bank,N/A,0709997000
African Business News Kenya Ltd,N/A,0728202051
African Christians in Dev..Acid - Kenya,N/A,N/A
African Evangelistic Enterprise Kenya,admin@aeekenya.org,0722621307
Afriregister Kenya,admin@afriregister.co.ke,0724445740
Afrisigns (Kenya) Ltd,N/A,0732567448
Afro Hosting Kenya,N/A,0712471906
Afro Plastics (Kenya) Ltd,afroplastics@africaonline.co.ke,0715088350
"Aga Khan Development Network (Kenya), The",N/A,0735704039
"Aga Khan Education Service, Kenya",N/A,0734647457
Aga Khan Health Service Kenya,N/A,N/A
Aggreko Kenya,N/A,0703031000
Aggreko Kenya Energy Rentals Ltd,N/A,0707000888
Agility Kenya,infokenya@agility.com,0738887007
Agri Plast Kenya Ltd,N/A,0704682656
Agrifresh Kenya Ltd,operations@agrifreshkenya.com,0722206177
Agritrance Kenya Ltd,N/A,0720243058
AgroAsia Tractors kenya,mail@kostbarmotors.co.ke,0725986007
Agrochemicals Association of Kenya,N/A,0734447777
Agrtrace Kenya Limited,N/A,N/A
Agua Kenya Ltd,N/A,0722770347
Ahadi Kenya Trust,N/A,0713477621
AHF Kenya,Samuel.Kinyanjui@aidshealth.org,0722293960
AHN Kenya Ltd,dennis@africahealthcarenetwork.com,0745156929
Aiesec Kenya,kenya@aiesec.net,0773497067
AIG Kenya Insurance Co Ltd,info@chartisinsurance.com,0735338831
Aim kenya business opportunities,N/A,0796104990
AirMarine Conveyors Kenya Ltd,N/A,0724969423
Airworks (K) Ltd,N/A,N/A
AKA Studio Kenya,N/A,0722759308
Akiba Properties Kenya Ltd,info@akibagroup.co.ke,N/A
Alexander Bernhardt Publishing Co. Kenya,info@alexander-bernhardt-ke.com,0736340024
Alfa Interiors Kenya,N/A,0725523239
Alive & Kicking Kenya,N/A,0714613377
All Parts Kenya,N/A,0799870252
All Ports Freight Kenya Ltd,info@allportsfreight.com,0736281235
Alliance Media Kenya,N/A,0705502862
Alliance Party of Kenya,N/A,0723339472
Alligator Kenya Tatoo,N/A,0711526638
Almajd Power Kenya Ltd,N/A,0735999111
Aloboo Safaris Kenya Ltd,N/A,0720837145
Alpha Kenya Foundation,N/A,N/A
Altech Swift Global (K) Ltd,sales@asg.co.ke,0722682254
Alzheimer''s & Dementia Organization Kenya,N/A,0796112745
Amalgamated Union of Kenya Metal Workers,amalgamated@yahoo.com,N/A
Amanda Marketing Kenya,N/A,0738402829
Amaya Gaming Group,N/A,N/A
Ambitionist kenya,N/A,0700123005
Amco Kenya,N/A,N/A
Amedo Centres Kenya Ltd,N/A,0714618987
American Chamber of Commerce of Kenya,N/A,0720880458
AMG Kenya,N/A,0724878710
Amiran (K) Ltd,amiran@amirankenya.com,0733660001
Amkeni Wakenya,N/A,N/A
Amnesty International Kenya,amnestykenya@amnesty.org,N/A
AMREF Health Africa in Kenya,amref.sacco@amref.org,0732515797
Anagro (K) Ltd,N/A,N/A
Andela Kenya,N/A,0724402694
Anglican Church of Kenya,N/A,N/A
Anguloraso Kenya,N/A,0727369344
Anilco Centre (Kenya) Ltd,N/A,N/A
Anok Communications Kenya Ltd,N/A,N/A
Anti Doping Agency Kenya,N/A,0722269584
Antivirus Kenya Ltd,N/A,0718724186
Apollo Paints Kenya,N/A,0703666222
Apostolic Church International Fellowship of Kenya,N/A,0711282287
Apostolic Fellowship Church of Kenya,apostolicfc@yahoo.com,N/A
Apostolic Nunciature In Kenya,nunciokenya@nunciokenya.org,0716295320
Apple Kenya,merics2015@gmail.com,0722356307
Aquacultural Association of Kenya,N/A,0726717949
Aquila Dev Co Ltd,gm@aquilaflowers.com,0722200613
"Architectural Association of Kenya, The",aak@aak.or.ke,0721691337
Architecture Kenya Design Workshop,N/A,0722387110
ArcSkills Training Kenya,N/A,N/A
Armco Kenya Ltd,sales@armcokenya.com,0772558685
Arrow Centre Kenya Ltd,accounts@arrow.co.ke,0733786101
Arrow Developers Kenya,N/A,0702111999
Asami Kenya Limited,asamilimited@yahoo.com,0721776448
Asilia Resident Safaris - Kenya,N/A,0702926274
Asirt Kenya,N/A,0739173375
Askey Kenya Ltd,N/A,0722710863
Association of Consulting Engineers of Kenya,N/A,N/A
Association Of Fashion Designers Of Kenya (AFADK),fdafadk@gmail.com,0734265392
Association for The Physically Disabled of Kenya (APDK),nat@apdk.org,0721584699
Association of Insurance Brokers of Kenya,info@aibk.co.ke,0733300946
Association of Kenya Feed Manufacturers,N/A,0706413607
Association of Kenya Independent Insurance Agents,N/A,N/A
"Association of Kenya Insurers, The",invesco@invescoassuarance.co.ke,0719070081
Association of Kenya Medical Lab Scientific,N/A,0720340462
Association of Media Women in Kenya,N/A,0722201958
Association of Medical Engineering of Kenya,amekenya@yahoo.com,N/A
"Association of People With Aids in Kenya, The (TAPWAK)",N/A,0720019368
Association of Sisterhood of Kenya,N/A,N/A
Aster Global Services Kenya Ltd,N/A,0733614567
Asyst Intelligence Kenya,N/A,0770231140
Athletics Kenya,N/A,0736747217
Auction Bay Kenya,N/A,0792770829
Austrian Trade Commission In Kenya,N/A,N/A
Autism Society of Kenya,autismkenya@gmail.com,0726076580
Auto Selection (K) Ltd,aslnbi@autosel.com,0705156660
AutoBazaar Kenya,N/A,0736411779
Autofit Kenya Company Limited,autofitkenya2017@gmail.com,0720475055
Autoline Kenya Ltd,N/A,0702300480
Autolux Kenya Ltd,alux@swiftkenya.com,N/A
Avery Dennison Kenya Ltd,N/A,0719779624
AVFitness Kenya,N/A,0715416323
Aviat Networks Kenya Ltd,N/A,N/A
Avillas Enterprises Kenya,N/A,0773009861
Awesome Kenya Ltd,awesomek@gmail.com,0725055981
Axis Real Estate Ltd,N/A,0722203032
Ayun Africa Kenya Ltd,N/A,N/A
Azem Kenya,azemkenya@gmail.com,0793999999
Azuri Technologies Kenya Ltd,kenya@azuri-technologies.com,0796536063
B M K (Kenya) Ltd,N/A,N/A
Baby Cot Kenya,babycotkenya@gmail.com,0712676157
Baby Shop Kenya,N/A,0726392831
Baby Store Kenya,N/A,0757609289
Baby stuff kenya,N/A,0788810738
Babysense Ltd Kenya,N/A,0743649463
Bagicha Restaurant Kenya Ltd,N/A,0733440015
Baite Designers Kenya Limited,N/A,0726092576
Bakri International Energy Co Kenya Ltd,N/A,0727531161
Baku (K) Ltd,bakukenya@gmail.com,0722962180
Balozi Graphics Kenya,N/A,0712809089
Bank of Africa (K) Ltd,N/A,0722206919
Bank of Baroda (Kenya) Ltd,ho.kenya@bankofbaroda.com,N/A
Baptist Mission of Kenya,N/A,0733610280
Barclaycard Kenya,N/A,0732130120
Barclays Bank of Kenya Ltd,N/A,N/A
Barclays Life Assurance Kenya Ltd,N/A,0711095000
Barcodes Kenya,info@barcodeskenya.com,0740660005
Bare Foot Power Kenya Ltd,N/A,0728255807
Barker & Barton (Kenya),N/A,N/A
Basecamp Foundation Kenya,admin@basecampfoundation.org,0735001448
Basic collection Kenya,N/A,0717698283
Basic Needs Kenya,info.kenya@basicneeds.org,0725815928
Bath & Body Works Kenya,N/A,0722656547
Batra Bitumen Kenya,batralimited@gmail.com,0738333011
BCF Kenya Ltd,N/A,0724223223
BCS Kenya Ltd,sales@bcskenya.co.ke,0714324790
BDO (E.A.) Kenya,kenya@bdo-ea.com,0709254000
Beacon Movers Kenya Ltd,N/A,N/A
Bealine Kenya Auctioneers,N/A,0726300320
Beautiful Kenya Safaris,N/A,N/A
Beauty Sectrets Kenya,N/A,0706639445
Beautysmith Kenya,beautysmithke@gmail.com,0757478682
Beckon Kenya Ltd,N/A,0729092373
Bell Kenya Ltd,N/A,N/A
Benafrica Kenya Ltd,N/A,0722705356
Bend the trend kenya,N/A,0791759612
Benin Oil Kenya Ltd,N/A,N/A
Berbers Oasis Kenya,info@berbersoasis.com,0722853175
Bernagro Kenya Ltd,N/A,0700480710
Best Buy Electronics Store Kenya,N/A,0722242815
Best Kenya Photographer & Wedding Cards,cardskenya@gmail.com,0777244245
Best Music Production School in Kenya,N/A,0727080448
Betabase Auctioneers Kenya,velelajoel@gmail.com,0727385251
Betatrad Kenya Ltd,N/A,0722889071
Betin Kenya,N/A,0709942101
Beyond Kenya Safaris,N/A,0723434520
Bibi Harusi Kenya,N/A,0721240102
"Bible League, The",info@biblelague-kenya.org,0720599120


TARGET URL: https://www.yellowpageskenya.com/business-category/Kitchen%20Fittings%20&%20Fixtures
Company Name,Email,Mobile
Neoeng Ltd,info@neoeng.co.ke,0745260379
Riara Traders Ltd,riaratradersltd@gmail.com,0790233041
Mazii Traders Ltd,maziitradersltd@gmail.com,0112703602
Mushus International (K) Ltd,sales.ke@mushusgroup.com,0740123456
Foresight Interiors Ltd,N/A,0735670640
Afrabites Kitchen,N/A,0723237764
Antony Kitchen Equipments,antonykitchen@gmail.com,0745849527
Beatas Kitchen,N/A,0722164855
Bektel Ltd,N/A,N/A
Bella Luna Kitchen,N/A,N/A
Capex Commercial Kitchen,info@capexcommercialkitchen.com,0727008069
Charlie''s Kitchen and Bistro,N/A,0790467898
China Kungfu Kitchen,chinakungfukitchen@gmail.com,0716601667
Cute Kitchen Ltd,N/A,0711850850
Exen Limited,N/A,0706110170
Fabbs Kitchen,fabbs.fabbs@gmail.com,0722381172
Happy Kitchen Appliances,happykitchenappliances@gmail.com,0723837426
Induz Kitchen,induzkitchenkenyalimited@gmail.com,0700176769
Jakama Kitchen Equipment & Appliances,jakama@gmail.com,0704377203
J''s Fresh Bar & Kitchen,deepbluetax@gmail.com,0718607197
Kenyan Kitchen,N/A,N/A
Kitchen Appliances Ltd,N/A,0725911296
Kitchen Centre,N/A,0736334135
Kitchen Design Systems & Equipment Fabricators Ltd,N/A,0722909390
Kitchen Domain (K) Ltd,N/A,0770178769
Kitchen Essentials,N/A,0706710208
Kitchen Mart Kenya,kitchenmartkenyaltd@gmail.com,0791628223
Kitchen & Office Interiors Ltd,N/A,0721621890
Kitchen Perfect,N/A,0725319547
Kitchen Plus 254,N/A,0712332494
Kitchen Professionals Limited,info@kitchenprofessionals.co.ke,0717445591
Kitchen & Service Shop Ltd,N/A,N/A
Kitchen Utensils Shop,irungu92@gmail.com,0729802586
Mama''s Kitchen,N/A,0716638144
Marvel Kitchen,N/A,0720383689
Mercado Mexican Kitchen & Bar,N/A,0700245795
Mobile Kitchen Mission Ministry,N/A,0720212677
Monikos Kitchen,N/A,0737032064
Mum''s Kitchen,N/A,0706251117
Mus''s Kitchen,N/A,N/A
Mwendwa Murimi Kitchen Apparels,N/A,0710429825
Nairobi Kitchen Care Ltd,sales@nkc.co.ke,0725432346
Nevada Enterprise/Kitchen Ware Ltd,N/A,0713527895
Nomac Kitchen Ware,N/A,0790300963
Orna''s Kitchen,N/A,0733740027
Powerful Kitchen Professional,N/A,0716795082
Rockstone Kitchens & Fittings Ltd,rockstonefittings@gmail.com,0799219866
Royal Kitchen Restaurant,N/A,0734348999
Smart Kitchen Appliances Kenya,N/A,0728604992
Suprimo Kitchen & Windows,N/A,0721250829
The Corporate Kitchen,corporatekitchen.ke@gmail.com,0734984076
The Juniper Kitchen,N/A,0707612585
The Kitchen Co.,N/A,0719456001
The Sound Kitchen,N/A,0722971744
The Web Kitchen Kenya,N/A,0703661173
Top Kitchen,N/A,N/A
Trendy Kitchen Options,N/A,0721701313
Veros Kitchen,antonykarany@gmail.com,0714808541
Kitchen King (K) Ltd,N/A,N/A
Kitchen Queen Ltd,N/A,0700337364
Mithwanis Kitchen Care,N/A,N/A
Economic Stainless Kitchen Equipment Ltd,md.eked@gmail.com,0710588241
Kitchen Masters Ltd,kitchenm@gmail.com,0733365807
Kitchen & Tools Ltd,N/A,N/A
Kyukamba''s Kitchen,N/A,0735385093
Lizzy Kitchen,N/A,0711884201
Rongai Kitchen Care,N/A,0721214897
Thika Kitchen Enterprise,N/A,0728894357
Nooth Granite & Marble,amazingquality@gmail.com,0716702463
Citron Interiors Ltd,info@citron.co.ke,N/A
Italian Kitchens Ltd,N/A,0799405485
Modular Systems,systemsmodular@gmail.com,0723074976
Newmatic Africa Ltd,N/A,0711112744
Nobilia German Kitchens,N/A,0716065125
QV Interiors,info@qv.co.ke,0723768294
The Fitters Fittings Enterprise,fittersfittings@yahoo.com,0720593209
Elegant Fittings Ltd,N/A,0717014020
Ericomax Interior Design & Fittings,N/A,0712931622
Hari Pipes & Fittings Ltd,?info@haripipes.com,0708378985
Kikuyu Pipes & Fittings Centre,N/A,0725468228
Oakland Doors & Fittings,N/A,0722595203
Sule Stainless Fittings & Aluminium Fabricators,N/A,0704502500
Afri Piping Systems Kenya Ltd,info@afripipes.co.ke,0727496401
Alpha Households,alapha@gmail.com,0718040612
Apex piping systems,sales@apex-piping.com,N/A
Arizona Creations,N/A,0724837474
ASL Ltd - Hospitality,N/A,N/A
Bistles Electrical Stores,N/A,N/A
Capitol Equipment Ltd,capitolequipments@gmail.com,0705124970
Catch All Enterprises,N/A,0722718586
Chenjekar Electrical Stores,chenjekar@yahoo.com,0722486082
Chirika,N/A,0797152826
Cristol Ceramics,N/A,0701080712
Crockery Shop,N/A,0724988412
Delightful Decor,ddelightful@gmail.com,0724771956
East Africa Glassware Mart (NBI) Ltd- Food Service,N/A,0731361571
Edwards Electrical Services,N/A,N/A
Elecont,elecont49@live.com,N/A
Elegance Households Kenya,N/A,0700776653
Elsea Kitchenware,N/A,0728422629
Eslon Plastics of Kenya Ltd,eslonplastics@gmail.com,N/A
Famous Ceramics,N/A,0720487742
F-Kay Designs,N/A,0735503160
Galaxy Lighting Ltd,N/A,N/A
Gearnet Kenya,N/A,0797038200
General Industries Ltd,info@gil.co.ke,0722706126
