TARGET URL: https://www.yellowpageskenya.com/business-category/Aquaculture%20Products%20&%20Supplies
IBM Automobile Ltd,ibmautomobileltd@gmail.com,0721457026
Kericho Veterinary Services,doc.njoroge1960@gmail.com,0722751663
Kwik Fix Auto Parts,josephnjoroge10095@gmail.com,0743137214
Lakeside Machinery Kisumu,lakemachinery@gmail.com,07169886000
Leather Upholstery Ltd Embakasi,leatherandfabricltd@gmail.com,0790148198
Leather Upholstery Ltd Gikomba,leatherandfabricltd@gmail.com,0790148198
Mazii Traders Ltd,maziitradersltd@gmail.com,0112703602
Middle East Bank Kenya Ltd,ho@mebkenya.com,0111183000
Mijesh Enterprises,mijeshenterprises2018@gmail.com,0722360908
Motor Trading Stores,motrad@gmail.com,0700856166
Nairobi Fitness Hub,nairobifitnesshubdev@gmail.com,0704528828
Neoeng Ltd,info@neoeng.co.ke,0745260379
Pan Agric Kenya Ltd,panagric@gmail.com,0722286269
Plastics & Rubber Industries (2005) Ltd,plastrub@gmail.com,0723312801
Power Innovations Ltd,info@powerinnovationsltd.com,0722207030
Taico Power Kenya,info@taicopowerkenya.com,0110702425
Vision Fashion Ltd,info.visionfashionltd@gmail.com,0723257795
WeldCut Africa Limited,info@weldcutafrica.com,0721231662
Wells Auto Parts & Accessories,info@wellsautoparts.co.ke,0722324137
Moulded Products And Supplies Ltd,N/A,N/A
Adamji Multi Supplies Ltd,adamji@adamji.co.ke,0719670550
Amiable Quality Products,N/A,0720551718
B Smart Products Ltd,info@bsmartproducts.com,0722259582
Crystal River Products,crystalriverproducts@gmail.com,0789746393
East African Food Supplies Ltd,N/A,N/A
Eurolivestock Products Ltd,N/A,N/A
Go Round Printing Products & Equipment,goroundltd@gmail.com,0726397937
Goround Printing Products & Equipments,N/A,N/A
Hill Products (K) Ltd,N/A,N/A
Inc Supplies Ltd,N/A,N/A
Kawasaki Office Products Ltd,kawasaki@gmail.com,0720880832
Londolozi Products,londo.enquiries@yahoo.com,0722376537
Lore Epson & Supplies,N/A,0714363312
Marie''s Natural Shea Butter Products,N/A,0780825825
Nasa Products Ltd,nasa@wananchi.com,N/A
Netscope Enterprises,N/A,0751618433
Oriflame Beauty Products,N/A,0722607802
Photo Supplies Co Ltd,N/A,N/A
Prosoft Supplies,prosoftsupplies@gmail.com,0735921415
Psalmist Supplies,N/A,0724460895
Realdents Products,N/A,N/A
Roskes Healthcare Supplies Ltd,N/A,0722711333
Sharp Products (K) Ltd,N/A,0733560815
Southern Products Co,N/A,N/A
Sunrays Cosmetics & Beauty Products,N/A,0725640809
Taji Hair & Beauty Products,N/A,0728753279
Thorn Tree Products Ltd,thorntreeproducts@gmail.com,0734333292
Trendy Products Ltd,N/A,0710815055
Zeta Office Products Ltd,N/A,N/A
Arizona products,N/A,0726166851
Sheer Magic Beauty Products,N/A,N/A
Aberdare Agro Products,N/A,N/A
Ablun Food & Chemical Products,N/A,N/A
Abundant Favour Supplies,N/A,0722724978
Accord Medical Supplies Ltd,N/A,0729115000
Accrow Supplies Ltd,jaspalbirdi2002@yahoo.com,0774136616
Acon Medical Supplies Ltd,aconmedicalsupplies@gmail.com,0722787400
Acupharm Supplies Kenya,N/A,N/A
Adalia Properties Management & Supplies Ltd,N/A,0722101507
Adamz Products,N/A,0722263515
Advanced Info Tech Supplies,N/A,0728712280
Advantange Supplies Ltd,N/A,N/A
Advatech Office Supplies Ltd,etr@advatech.co.ke,0716971622
Aflodep Logistics & Supplies,tombifwoli@gmail.com,0707426491
Afri Laboratory Supplies,afrilabsupplies@yahoo.com,0722210305
Africa Bio Products Ltd,N/A,N/A
Africa School Supplies,africaschoolsupplies@gmail.com,0722545234
African Auto (K) Ltd,N/A,N/A
African Auto Supplies Ltd,N/A,0723110777
African Beauty Products,N/A,0722998431
Africana Consumer & Food Products Ltd,N/A,N/A
Afripharm Supplies,N/A,0726113030
Afritech General Supplies Ltd,afritechgensupplies@yahoo.com,0722687792
Afrochem Products,N/A,0714204270
Afrodent Supplies,afrodentsupplies@gmail.com,0722419696
Afyavet Agrovet Supplies,info@afyavet.com,0703757992
Agrovet Vetagro & Supplies,N/A,N/A
Ahmad Supplies,N/A,0715345111
Ali Automotive Supplies,N/A,0722301413
Alishaj General Supplies Limited,N/A,0720438432
Alison Products (K) Ltd,N/A,0733512387
Allied Medical Supplies Ltd,alliedmedical@ymail.com,N/A
Alloytech General Supplies,alloytechsupp@gmail.com,0722723336
Alltech Products (E. A) Ltd,alltech@africaonline.co.ke,0722814737
Almed Health Products,njoroge461@gmail.com,0728111112
Aloha Food Supplies Ltd,N/A,0722851465
Aloscar General Supplies,N/A,0721696923
Alpha Beta Products,alphabeta.products@gmail.com,N/A
Alpha Dairy Products Ltd,N/A,0734699985
Alpha Surgicals Supplies,info@alphasurgicals.co.ke,0738789678
Alphadent Supplies,alpha.dent@yahoo.com,0723435691
Alpha-tech Laboratory Supplies,alphalabsnairobi@gmail.com,0722859544
Alphednika Supplies & Maintenance Ltd,N/A,N/A
Alternative Technology Supplies,N/A,0735158735
Aluminium Supplies (K) Ltd,N/A,0722519552
Alvitech Electrical Services & Supplies,N/A,0721124277
Amalia Nutritive Supplies,jaelindulaji@yahoo.com,0722715536
Amicus Medical Supplies,amicusmedicalsupplies@gmail.com,0710340337
Ando Roofing Products K Ltd,N/A,N/A
Anex Supplies Enterprises,a.dentals@yahoo.com,0729368324
Angelic Creations Supplies,N/A,N/A
Angelica Medical Supplies Ltd,N/A,0736537090
Annfield Supplies Ltd,N/A,0726337337
Annointed Supplies Ltd,N/A,0723469918
Aonmed Medical Supplies,info@aonmed.co.ke,0724618843
APRT Medical Equipments & Laboratory Supplies,N/A,0721391927
Aquarium & Garden Pond Supplies,aquarium.gardenpondsupplies@gmail.com,0732208684
Archevanell General Supplies K Ltd,N/A,N/A
Archtectural Supplies Ltd,N/A,N/A
Arkenes Industrial Products,N/A,N/A
Arrow Supplies Ltd,info@deedees.com,0733600420
Arte Contracts Ltd,N/A,N/A
Ascend Medical Supplies,info@ascendmedicalsupplies.co.ke,0722808181
Asconia Supplies Co,N/A,N/A
Ashro Supplies Ltd,N/A,N/A
Aston Office Supplies,N/A,0722711918
Athens Leather Products Ltd,N/A,0733622811
Auto Serve & Hardware Supplies Ltd,autoservenhw@yahoo.com,0721491732
Autochem Supplies,N/A,0712850544
Aviazure Products Hypodea,aviazure@africaonline.co.ke,0723879130
Avix Technical Supplies,N/A,N/A
Ayeko General Supplies,saularunga98@gmail.com,0799943904
Azam Food Products (K) Ltd,N/A,N/A
Bakhresa Food Products (K) Ltd,N/A,N/A
Baliti Supplies,N/A,N/A
Bamburi Special Products,N/A,0722632289
Barfield Hospital Supplies Ltd,bhbarfield@gmail.com,0722522946
Basco Products (K) Ltd,sales@bascopaints.com,0722204300
Basilea Delights Supplies,N/A,0719842767
Bavaria Products Ltd,N/A,N/A
BDH Laboratory Supplies Ltd,N/A,N/A
Bearing & Industrial Supplies Ltd,brgsindustrial@gmail.com,0722787788
Bearings & General Supplies Ltd,N/A,N/A
Beauty Products - Eagle House,N/A,0724029323
Beaver Timber Products,beavertimber01@gmail.com,0710303030
Benchem Lab & Supplies,benchem2005@yahoo.com,0722890964
Bencomtech Services & Supplies,N/A,N/A
Benta Electronics & Office Supplies Ltd,N/A,N/A
Benta Hardware & Supplies,nyagachathamary@yahoo.com,0723731119
Benzochem Products,N/A,N/A
Berkai Engineering & Agricultural Supplies,N/A,N/A
Berki Engineering & Agricultural Supplies,N/A,N/A
Berm Engineering Services & Supplies Ltd,N/A,N/A
Betstone Supplies Ltd,N/A,N/A
Beyond Hospital Supplies,beyondhospitalsupplies@gmail.com,0703177580
Bhachu Woodproducts (K) Ltd,bhachuwood@gmail.com,0724170192
Bi-Am Steel Products (K) Ltd,N/A,0721377780
Big Deal Glass & Hardware Supplies,N/A,0737104576
Bio Food Products Ltd,sales@biofoods.co.ke,0722203081
Bio System Lab Supplies Ltd,N/A,0722852880
Bioscope Laboratory Supplies Ltd,bioscopekenya@yahoo.com,0720537146
Biosystems Research & Diagonistic Supplies,brdskenya@@yahoo.com,N/A
Bitmax Supplies (K),mukipet@yahoo.com,0722441968
Black & Beauty Products Ltd,info@thehairpeople.com,N/A
Blue Ring Products Ltd,N/A,0722859216
Blueberg Ltd,bluebergltd@gmail.com,0722357450
Blueline Electricals & Supplies,N/A,0722777835
BMG Health Products,N/A,0722924962
Bomej Orthopedic And Surgical Supplies,info@bomejortho.com,0714035227
Boredo Supplies Ltd,info@boredosupplies.com,0720354032
Bounty Supplies And Engineering Services,N/A,0722634852
Brad Supplies & Logistics Ltd,N/A,0716449402
Brent East Africa Supplies Ltd,N/A,0728634348
Bright Silverline Auto Parts & Supplies Ltd,N/A,0723717089
Brijones Supplies,krissprinceking@gmail.com,0721820203
Brimax Electricals Sales & Supplies,geoffreymberere93@gmail.com,0728244947
Bring Hardware Supplies,N/A,N/A
Brivy Hardware Supplies,N/A,0722520924
Broadways Hardware & General Supplies,broadwayshardware@gmail.com,0722646599
Brolynx General Supplies,N/A,N/A
BuildMark Construction Supplies Kenya,info@buildmarkkenya.co.ke,0722324390
Buwan Electrical & Electronic Supplies Ltd,N/A,0722238369
Byhand Products Ltd,byhand.ke@gmail.com,0750728343
C&J Wire Products,stedvins@hotmail.com,0722778784
Calypson Electronics & Supplies,N/A,0722362802
Camoflux Supplies,camofluxsupplies@gmail.com,0720372950
Capital One Hardware Supplies Ltd,N/A,0722834572
Car Parts & Supplies,N/A,N/A
Cariez Supplies,N/A,0707278515
Carnot Supplies & Services,N/A,0733795048
Catridge Office Supplies,N/A,N/A
Cavash Supplies Ltd,info@cavashsuppliesltd.com,0725484447
Cenaplus Collections,cenaplusgeneral@gmail.com,0719404855
Century Cleaning Products Ltd,centurycleaningpro@gmail.com,0722986849
Century Fresh Supplies,N/A,N/A
Chaema General Supplies,N/A,N/A
Chainlink Products Ltd,N/A,0733818742
Chemicals & School Supplies Ltd,N/A,0733600471
Chemkleen Products Ltd,N/A,0733621279
Chemland Laboratory Supplies,N/A,N/A
Chilsher General Supplies,chilshergeneral@gmail.com,0775633634
Choka Supplies Ltd,chokasupplies@gmail.com,0772047077
Chromlab Scientific,N/A,0751992539
Cintalia Products,N/A,0703589166
Cissy General Supplies,N/A,0727380843
City Imaging,N/A,N/A
City Interscope Supplies,N/A,N/A
City Mahogany & General Supplies Ltd,N/A,N/A
Clamat Safey Allied Products Ltd,N/A,0775115971
Classic Roofing Solution & Supplies Ltd,N/A,0718606330
Cleanwell Products Ltd,N/A,N/A
Clej Supplies,N/A,0724678765
Collaboration Engineering Solutions & Products Ltd,N/A,0715281537
Colour International Ltd,N/A,0723280832
Colstar General Supplies,N/A,0733732901
Combined Supplier Ltd,N/A,0733657766
Comeback Supplies,comebacksupplies@yahoo.com,N/A
Comesa Highway Supplies,comesahs2013@gmail.com,0729773569
Common Law Supplies,N/A,0701117475
Compusy Office Supplies,N/A,N/A
Computer Products Universal & Communication,julinjog@yahoo.com,0722641737
Comtech Equipment & Supplies Agencies Ltd,comtech@comtek.co.ke,0705512530
Concur Supplies & Planners,N/A,N/A
Consumer Line Products,consumerline@yahoo.com,0722333446
Continental Products Ltd,N/A,0722751742
Corpuls Medical Supplies Ltd,N/A,N/A
Creatcon supplies,N/A,0726683874
Crimson General Supplies,N/A,N/A
Cyan Office Supplies,N/A,N/A
Cynkar Supplies,N/A,N/A
Daima General Supplies,N/A,N/A
Damak beauty products,N/A,0721371407
Darriah Engineering & Supplies,N/A,N/A
Data Master Office Supplies Kenya,N/A,0711981087
Debbjoes Supplies,N/A,0721291506
Decent Metal Products,N/A,0722885444
Decor Products Ltd,decorproducts@yahoo.com,0724582890
Deekem Construction & Supplies Ltd,dekeemconstructionltd@yahoo.com,0722838365
Deila Supplies,alicengugi97@gmail.com,0721548014
Delta General Supplies & Hardware,N/A,0723235754
Delta Health Care Supplies Ltd,N/A,0725286720
Demachem Products Ltd,demachemproducts@gmail.com,0726451233
Dendy General Supplies,N/A,0722873974
Detergents & Industrial Chemicals Supplies,murijobs@gmail.com,0721852454
Dex Supplies,N/A,N/A
Diffusion Welding Supplies Ltd,diffusionafrica@gmail.com,0721512222
Digital Imaging Systems Ltd,N/A,N/A
Dihiya Recruitment & Supplies Agency Ltd,dihiyasupplies@gmail.com,0721257704
Diligent Supplies (K) Ltd,N/A,N/A
Discovery Products (EA) Limited,N/A,0720364636
Dodwell Stationery Supplies,N/A,N/A
Dokim Engineering Services & Supplies,N/A,0721318043
Dorek Office Supplies,N/A,N/A
Dorisa Printers & General Supplies,N/A,0723111581
Doteca General Supplies Ltd,doteca@yahoo.com,0722364832
Doublecom Services & Supplies,salesdoublecom@zmail.co.ke,N/A
Dr.Alora Skin & Air Products,N/A,0719311572
Dre Construction Materials Supplies Ltd,drematerials@gmail.com,0722861016
Dream Cosmetics and Hair Products,N/A,0720737440
Dreamcoat Automotive Refinishing Products Ltd,N/A,0722275885
Dreamtek CCTV Products,dreamtek2009@gmail.com,0724832373
East Africa X-Ray Supplies Ltd,N/A,N/A
East African Supplies & Logistics Ltd,easl@africaonline.co.ke,0773580276
East West Auto Supplies Ltd,eastwest.spares@ymail.com,0722761302
Easy Bakes Supplies,N/A,0717730005
Ecoline Building Supplies,N/A,0700370892
Economy Farm Products (K) Ltd,N/A,0735337753
Edible Oil Products,N/A,0729683235
Ediluc General Supplies,N/A,N/A
Editon Lab & Office Supplies,editonsupplies@yahoo.com,0722750048
Editor School Equipment Supplies,N/A,0714440287
Eldo Chem Pharmacy & Vet Supplies Ltd,eldochemnbi@gmail.com,N/A
Electric & Carbon Products Marketing,N/A,N/A
Electrics & Carbon Products Marketing,electricalcarbon@yahoo.com,0722777122
Elegance Ventures Beauty & Cosmetics Products,N/A,0716521197
Elegant General Supplies,N/A,0723739557
Elex Products (EA) Ltd,N/A,0722466530
Elite Interiors & Office Supplies,N/A,0718517093
Ellams Products Ltd,info@ellams.co.ke,0724300099
Eminent Laboratory Supplies,N/A,N/A
Emirates Electrical & Supplies,N/A,0727675490


TARGET URL: https://www.yellowpageskenya.com/business-category/Adhesive%20Tapes
Company Name,Email,Mobile
Kartasi Industries Ltd,info@kartasi.com,0721262999
R & R Plastics Ltd,info@rrplasticltd.co.ke,0722515558
Adhesive Masters Ltd,N/A,0733913125
Adhesive Solutions Africa Ltd,sales@adhesives.co.ke,0722200470
Kenya Adhesive Products Ltd,kenyaadhesiveprod@yahoo.com,0727054422
Avery Dennison Kenya Ltd,N/A,0719779624
Jeyrho Logistix Ltd,pknjeru01@yahoo.com,0722708175
Taifa Tapes Ltd,N/A,0720666722


TARGET URL: https://www.yellowpageskenya.com/business-category/Anti%20Corruption%20Organizations
Company Name,Email,Mobile
Transparency International Kenya,transparency@tikenya.org,0722296589
European Investment Bank,nairobi@eib.org,0702945901
International Center for Tropical Agriculture (CIAT),infociatkenya@cgiar.org,0721574967
International Institute of Rural Reconstruction,admin@iirr-africa.org,0736307210
Northern Corridor Transit Transport Co-Ordination Authority (NCTCA),ttca@ttcanc.org,0729923574
Institute of Human Resource Management,college@ihrm.or.ke,0722779127
Kenya AIDS NGO's Consortium,kanco@kanco.org,0722203344
Kenya AIDS NGO's Consortium,kanco@kanco.org,0722203344
Kisumu Medical & Education Trust,info@kmet.co.ke,0710806160
National Research Fund,info@nrf.go.ke,N/A
Population Council,info-nairobi@popcouncil.org,0722205509
Ethics And Anti-Corruption Commission,report@integrity.go.ke,0715408568
National Anti-Corruption Steering Committee,N/A,N/A
Anti- FGM Board,N/A,0770442022
Anti Torture Campaigns Network,N/A,N/A
Anti Doping Agency Kenya,N/A,0722269584
Anti Pest Ltd,derickngweno10@gmail.com,0796986196
Anti Pest limited,N/A,0728296239
The Anti - Counterfeit Agency,N/A,0733951375
Anti Narcotics Unit,N/A,N/A
Anti Stock Theft Unit,N/A,N/A
Anti Terrorism Police Unit,N/A,N/A
Anti-Corruption Camp Steering Comm,N/A,N/A
National Centre for Research on White Collar Crime (NCRWCC),ncrwcc@gmail.com,N/A
Kenya Network of Cancer Organizations,N/A,0790400875
Nairobi City Water & Sewerage Co Ltd,N/A,0727520000
A C K St. Nicholas Development Centre,N/A,0739466882
A C O R D,N/A,N/A
A Living Proof HIV/AIDS Orphans,N/A,N/A
Abantu For Development,abantu@wananchi.net,0733570343
Abha Light Foundation,N/A,0710620323
Abyei Community Action For Development,N/A,N/A
Academy For Educational Development,N/A,N/A
ACCA (Association of Chartered Certified Accountants),N/A,0724255918
Across,N/A,0733665185
Act Change Transform (ACT),N/A,0722203721
Act For Change Consulting,N/A,0700391222
Action Africa Help Kenya,N/A,0722207726
Action Against Disasters Somalia,N/A,N/A
Action Contre La Faim (ACF),acf.somalia@acfsomalia.org,N/A
Action For Rural Development in Africa,N/A,0731863303
Action For Social Economic Progress,maurine@asepsomalia.org,0731396582
Action World Agencies,N/A,N/A
ActionAid International (Africa) Regional Office,admin.africa@actionaid.org,0736860000
ActionAid International Kenya,info.kenya@actionaid.org,0722518220
Adventist Development & Relief Agency - ADRA Somalia,adra.kenya@adrakenya.org,0722697888
AFC Leopards,N/A,0721275735
AFD/Proparco (Groupe Agence Francaise de Developpement),N/A,0722207727
Afriafya,N/A,0726730173
Africa Alive! (Kenya Chapter),N/A,0722773218
Africa Capacity Alliance,N/A,0734999975
Africa Centre For Applied Research Ltd,N/A,0721206513
Africa Community Development Organisation,N/A,N/A
Africa Conservation Fund (WildlifeDirect),N/A,0705133509
Africa Development Alternatives,N/A,0733654589
Africa Development Consortium,N/A,N/A
Africa Energy Policy Research Network Ltd,afrepren@africaonline.co.ke,N/A
"Africa Enterprise Challenge Fund, The",N/A,0703033394
Africa Harvest Biotech Foundation International,kenya@africaharvest.org,0724256977
Africa Infrastructure Development Co,N/A,N/A
Africa Inland Child & Community Agency for Development (AICCAD),N/A,0727053166
Africa Peace Forum (APFO),N/A,0721631180
Africa Platform For Social Protection,N/A,0702550755
Africa Tobacco Free Initiative,N/A,N/A
Africa Turnaround,catherine@africaturnaround.co.ke,0729629695
"African Academy of Sciences, The",aas@aasciences.ac.ke,0725290145
African Agricultural Technology Foundation,aatf@aatf-africa.org,N/A
African Biotechnology Stakeholders Forum,absf@absfafrica.org,0720223244
African Centre for Clinical Trials,N/A,N/A
African Centre for Economic Growth (ACEG),N/A,0733331333
African Centre For Security & Strategic Studies,N/A,0710922586
African Centre For Technology Studies,info@acts-net.org,0710607210
African Children Education Fund,N/A,N/A
African Civil Society Organisations Platform For Principled Partnership,N/A,N/A
African Collaboration Center for Earth Systems Science,N/A,N/A
African Conservation Centre,N/A,0724441677
African Development Emergency Organisation,N/A,0702598914
African Economic Research Consortium,N/A,0722205272
African Elephant Foundation-International,N/A,0739085276
African Flora International,N/A,N/A
African Ideal Research E.A Ltd,N/A,0733689323
African Ideal Research Services (AIRS) Limited,N/A,0731000158
African Initiative Management,N/A,N/A
African Institute of Disaster Management & Development Ltd,N/A,0714120775
African Institute For Development Policy,N/A,0735249499
African Institute For Health & Development,N/A,0727850851
African Leadership Centre,N/A,0789387225
African Leadership Network,membership@africanleadershipnetwork.com,0703041527
African Migration and Development Policy Centre (AMADPOC),N/A,0727573509
African Network for the Prevention & Protection Against Child Abuse & Neglect - Kenyan Chapter,N/A,N/A
African Networks of Scientific & Technological Institutions,N/A,N/A
African Organization For Relief & Development,N/A,N/A
African Population & Health Research Centre,N/A,0720098388
African Projects Cordination Agency (APCA),N/A,N/A
African Refugees Talent Art Intern,N/A,N/A
African Research and Resource Forum,N/A,0732261194
African Technology Policy Studies Network,N/A,N/A
African Union,N/A,N/A
African Union Inter African Bureau for Animal Resources,N/A,N/A
African Union of the Blind,N/A,0733343637
African Woman & Child Feature Service,N/A,0722209510
African Women in Agricultural Research and Development (AWARD),N/A,N/A
"African Women''s Development & Communication Network, The (FEMNET)",N/A,0725766932
Afri-China International Co (K) Ltd,N/A,N/A
Afrodame Industries Ltd,N/A,N/A
"Aga Khan Development Network (Kenya), The",N/A,0735704039
"Aga Khan Education Service, Kenya",N/A,0734647457
Agency for Technical Co-operation & Development,nairobi.administration@acted.org,0733227669
Agricultural Business Development,N/A,N/A
Agricultural Centre Development Support Program,N/A,0724256157
Ahadi Kenya Trust,N/A,0713477621
Aidspan,rivers@aidspan.org,0774135984
Akiba Uhaki Foundation,N/A,0722659364
Akili Dada,N/A,0736678701
Aktion Afrika Hilfe e.V,N/A,N/A
Al - Taawon Islamic Youth Organization,N/A,N/A
Alabastron Network Trust,talktous@alabastron.org,0719504104
Alive & Kicking Kenya,N/A,0714613377
Allavida Office For East Africa,N/A,0721561479
Alliance For A Green Revolution in Africa (AGRA),N/A,0703033000
Alshahid Center For Reaserch And Media Studies,N/A,N/A
Alternative Programme Solution,N/A,N/A
American Center For International Labor Solidarity,N/A,0733333244
American Chamber of Commerce of Kenya,N/A,0720880458
American Friends Service Committee,N/A,0728606819
American Refugee Committe,paula@arcrelief.org,0733395670
Amkeni Wakenya,N/A,N/A
Amnesty International Kenya,amnestykenya@amnesty.org,N/A
Amurt International,N/A,0733683333
Andy Action Network For The Disabled,N/A,0715613602
Andy adams limited,N/A,0725345001
Angaza Youth Works,N/A,N/A
Aquafund International Trust,N/A,N/A
Aquila Dev Co Ltd,gm@aquilaflowers.com,0722200613
Arid Lands Information Network-E.A,N/A,0734900076
Arid Lands Resource Management Project,N/A,N/A
Arigatou International,N/A,0733945972
Ark Foundation For Brighter African Future (AFABAF),N/A,0721594342
Arya Samaj Nairobi,N/A,0772765189
Asirt Kenya,N/A,0739173375
Assistance Mission for Africa,N/A,0721665880
Association for The Physically Disabled of Kenya (APDK),nat@apdk.org,0721584699
Association of Media Women in Kenya,N/A,0722201958
"Association of People With Aids in Kenya, The (TAPWAK)",N/A,0720019368
"Association of Profesional Societies in East Africa,The",N/A,0733610948
Athletics Kenya,N/A,0736747217
Atlantean Worldwide,N/A,0703041811
Au-Ibar UNEP Project,communications@au-ibar.org,0722203874
Autism Society of Kenya,autismkenya@gmail.com,0726076580
Avena Technologies (k) Ltd,N/A,N/A
Baby Blessing Children''s Home,babyblessing11@gmail.com,0722145838
Baptist Aids Response In Africa,N/A,N/A
Beyond Borders International,N/A,0704600797
Bharadwaj Welfare Trust,N/A,N/A
Bhardwat Welfare Trust,N/A,N/A
Biafra Muslim Welfare Society,N/A,N/A
Biotechnology Trust Africa,biotechafrica@gmail.com,N/A
Bird Life International,N/A,0722200538
Bloodlife Initiative Kenya,N/A,N/A
Bloodlink Foundation,N/A,0707372675
Board of Registration of Architects & Quality Surveyors,baraqs@gmail.com,0726243005
Boma Welfare Organization,bomaorganization@yahoo.com,0722745029
Bomas of Kenya Ltd,bomas@africaonline.co.ke,N/A
Br Professional Education Limited,N/A,0708628413
Braeburn Community,N/A,0719524929
Brainsurge Medical Systems,N/A,N/A
Bread For Children Kenya,breadforchildrenkenya2000@yahoo.com,0722957629
British Canadian International Education Ltd,N/A,0722815178
British Council,N/A,N/A
British Institute in Eastern Africa,N/A,0735260004
British Peace Support Team Eastern Africa,N/A,N/A
Buckner Orphan Care International,N/A,N/A
C K Developers Ltd,N/A,N/A
CABI - Africa Regional Centre,africa@cabi.org,N/A
Calmind Foundation,N/A,0792545648
Care International In Kenya,info@care.or.ke,0723151081
Care International - Somalia/South Sudan,N/A,N/A
Carmelvale Convent,N/A,0724417832
Carter Centre,N/A,N/A
Catholic Agency For Overseas Development Trust,N/A,0724255903
Catholic Relief Services,N/A,0722364702
"Caucus for Women''s Leadership,The",N/A,0727016057
CBM East Africa Regional Office,N/A,N/A
CBN Kenya,N/A,0728826220
Centers for International Programs - Kenya (ICAP),N/A,0737698067
Centrale Humanitaire Medico - Pharmaceutique (CHMP),N/A,0733729634
Centre for African Family Studies,courses@cafs.or,0722205179
Centre For Child Development,N/A,N/A
Centre For Corporate Governance,training@ccg.or.ke,0722700180
"Centre For Development & Population Activities, The",N/A,N/A
Centre For Direct Democracy,cspdd.cdd@gmail.com,0771002608
Centre for Governance & Development,N/A,0733835481
Centre for Health Solutions,N/A,0711522220
Centre For Human Change,N/A,0726102609
Centre For Independent Research,N/A,0721989380
Centre For Justice For Victims Of Crime Against Humanity,N/A,0716220818
"Centre for Land Economy & Rights of Women, The",N/A,N/A
Centre for Law & Research International,info@clarionkenya.org,0733542335
Centre For Livelihood Opportunities Unlimited & Technologies (CLOUT),N/A,N/A
Centre For Multiparty Democracy Kenya,N/A,0727927284
Centre for Policy Research,N/A,N/A
Centre for Social Reintegration & Enterprise Promotions,N/A,N/A
Centre For Strategic Development,support@cse.co.ke,0702699965
Centre for Sustainable Development,N/A,0774990331
Centre for Transportation And Environmental Studies,N/A,N/A
Chartered Institute of Arbitrators,N/A,0722200496
Charterhouse Consulting,gdnmwta@gmail.com,0722876247
Chase Group Foundation,N/A,N/A
Cherish Others Organisation - Kenya,N/A,N/A
CHF International/Kenya,N/A,0735333243
Child Rights Advisory Documentation & Legal Centre (Cradle),N/A,0722201875
Child Welfare Society of Kenya,cwsktoto@childwelfaremail.co.ke,0713908835
Childfund Kenya,N/A,0722236916
Childline Kenya,116@childkenya.co.ke,0727637076
Children Peace Initiative-Kenya,N/A,0723209946
Children Welfare Association Fund - Kenya (CWAF-K),info@cwsk.go.ke,0738607572
Childrens Legal Action Network,N/A,0722582367
Christian Aid,nairobi@christian-aid.org,0734600920
Christian Mission Aid,cmaken@maf.or.ke,0724344913
CISP Somalia,N/A,0717149900
Cites Mike Programme,N/A,0722848052
Cities In Patnership with Communities,N/A,N/A
City of Refuge Cathedral,N/A,0722882397
Climate Network Africa,N/A,0739583793
Clinton Health Access Initiative,N/A,N/A
"Cluster Foundation, The",theclusterfoundation@gmail.com,0721414177
Coalition For Peace in Africa,copa@copafrica.org,0723688851
