TARGET URL: https://www.yellowpageskenya.com/business-category/Textile%20Manufacturers
Maritime Freight Co Ltd,info@marfrcol.com,0722838227
Martim & Company Advocates,Info@martimlaw.co.ke,0774668064
Mega Health Insurance Agencies,info@megahealth-insurance.com,0722755262
Miyienda & Co. Advocates,miyiendaogeto@gmail.com,0720720208
MJ Group Ltd,info@mjgroup.co.ke,0703017000
Mohammed Muigai LLP,info@mohammedmuigai.com,0722851018
Mungai Kamau & Co. Advocates,mungaikamauadvocates@gmail.com,0735211027
"Munyithya, Mutugi Umara & Muzna Company Advocates",jpjurists@gmail.com,0714822182
Mwaka & Co. Advocates,mwakafortune@gmail.com,0721579681
Ngala & Co Advocates,wakilingala@yahoo.com,0741081909
Ngigi Gichoya & Co. Advocates,ngigigachoya@yahoo.com,0721595907
Okello Kinyanjui & Company Advocates,info@okadvocates.com,0746127797
Omulama E. M & Co. Advocates,emomulama@gmail.com,0718746229
Omwenga & Co Advocates,info@omwengaadvocates.com,0791781450
"Otieno, Yogo & Co Advocates",info@oyogoadvocates.com,0731222308
Ouma Njoga & Company Advocates,info@oumanjogaadvocates.co.ke,0721529757
Paceven Co. Ltd,sales@paceven.co.ke,0714220230
Rioba Omboto & Co Advocates,david.rioba@yahoo.com,0721268802
Rotuk & Co. Advocates,tbittok@gmail.com,0722299674
S. W Maina & Co. Advocates,swmainaadvocates08@gmail.com,0725432445
Saha Freighters Co. Ltd,admin@sahafreighters.com,0703997722
Sheila Mugo & Co. Advocates,sheilamugoadvocates@gmail.com,0710255482
Shiv Construction Co Ltd,info@shivconstruction.co.ke,0721911791
Silicon Electric Company Ltd,sielco.ltd@gmail.com,0725678005
Sycum Solutions Co. LLP,info@sycumsolutions.co.ke,0722798098
T.Cheruiyot & Company Advocates,wakilitum@gmail.com,0722174724
T. O. Nyongosi & Co. Advocates,nyangosiadv@gmail.com,0725879067
Tenderi Talents Co. Ltd,tenderitalent@gmail.com,0721205491
Uhai Cleaning Company Ltd,uhaicleaning@gmail.com,0715561060
Wanjiku Karuga & Co Advocates,wanjikukarugaadv@gmail.com,0721159363
Umoja Rubber Products Ltd,info@umojarubber.com,0722204994
Easygo Air & Sea Transport Company Ltd,info@easygo.co.ke,0723462761
Karura Quick Transport Co,N/A,N/A
Mos Transport Co Ltd,N/A,N/A
Rotex Suppliers & Services Ltd,rotexkk@yahoo.co.uk,0724595984
Topaz Transport Co Ltd,N/A,N/A
Utalii Transport Co Ltd,N/A,N/A
Anwarali & Brothers Ltd,N/A,N/A
Bahari (T) Co Ltd,teahandle@excite.com,N/A
Channia Transport Co Ltd,N/A,N/A
Issa Transport Company Ltd,N/A,0722410289
Mbuni Transport Co Ltd,N/A,N/A
Moige Transport Company Ltd,N/A,N/A
Star Transport Co Ltd,N/A,N/A
Ndugu Transport Co Ltd,admin@ndugutransport.com,0722205606
Sulphod Transport Co Ltd,N/A,N/A
Chania Transport Ltd,N/A,0722699443
12c Transport Savings & Credit Society Ltd,N/A,N/A
Anisa Transport & Logistics,info@anisatransport.co.ke,0769475504
Barkadle Transport,N/A,N/A
Bollore Transport & Logistics Kenya Ltd,N/A,0722204964
Borabu Freight & Transport Services,borabufreight@gmail.com,0722408530
Chamunga Family Transport,N/A,N/A
Chartered Institute of Logistics & Transport,admin@instituteoflogistics.org,0722485532
East African Online Transport Agency,N/A,0729713222
Espoir Tours & Transport,alembajeff@gmail.com,0722353626
Farm & Transport Tech Servies Ltd,N/A,N/A
Film Crew & Equipment Transport,N/A,0733738303
Framx Transport Agencies,N/A,0722700871
ITF Africa Regional Office,nairobi@itf.org.uk,N/A
Jewish Cargo Transport,jewishcargo@gmail.com,0700577774
Jimcy School Transport,N/A,0723807183
K K Promote Ltd,N/A,N/A
Kate Freight & Travel Ltd,kate@kateafrica.com,0734651552
Kincha Transport & Tours,N/A,0725844743
Kiuki Logistics & Transport Ltd,N/A,N/A
Kra -Transport Licensing,N/A,N/A
Lamu Port & South Sudan Ethiopia Transport Secretariat,N/A,N/A
Lochab Transport Ltd,N/A,N/A
M M Abdi Transport Ltd,N/A,N/A
Min. Of Transport,N/A,N/A
Ministry of Information Transport & Communication,N/A,N/A
Ministry of Public Works & Housing,N/A,N/A
"Ministry of Transport, Infrastructure, Housing, Urban Development & Public Works",info@roadsnet.go.ke,N/A
National Transport and Safety Authority,N/A,N/A
Netcore Transport & Logistics,N/A,0716627207
Pan Africa Express Transport Ltd,N/A,N/A
Password Transport & Logistics Ltd,N/A,N/A
Princepaul Movers 7 Transport Services,N/A,0702978503
School of Transport Studies,N/A,0728287099
St. Mary''s Transport Sacco Society,N/A,0722782151
Transport & Lifting Services Ltd,N/A,0721554822
Transport & Lifting (TNL),N/A,N/A
Transport Link Ltd,faroukwabombaali@gmail.com,0705296998
Transport Workers Union,N/A,0714203484
Tristar Transport Ltd,af.okando@tristar-transport.com,0738514792
United Transport Agencies Ltd,N/A,N/A
Wafalme Logistics & Transport Solutions LLC,N/A,0711304297
Wirope Transport Services,wiropetransport@gmail.com,0726580885
Swaleh A Imam & Sons Transport,N/A,N/A
Corner Garage Transport Ltd,N/A,0721314740
Credible Services Ltd,N/A,0722247456
Dubliner Transport Logistics Kenya,kevinmaina42@gmail.com,0727848445
Emmess Transport Ltd,emmess@africaonline.co.ke,0737565611
Farm & Transport Technical Services,N/A,N/A
Hakika Transport Services Ltd,hakikadepot@alphakenya.com,N/A
Joy Millers Limited,N/A,0723730539
Kenya Transporters Association Ltd,info@kta.co.ke,0715679263
Mercator Transport Kenya Limited,amohan@mercatorlogistix.com,0717793413
Ministry of Information & Communications,N/A,N/A
Mumias Agri Transport,N/A,N/A
Rongai Workshop & Transport Ltd,rongaiws@rongaiws.com,0722205522
Shipping & Transport College of East Africa Ltd,info@stc-ea.co.ke,0743141905
Taslim Transport Limited,N/A,0722570051
Lucky Commercial Co Ltd,N/A,N/A
Ragos Trading Company Ltd,N/A,0729939339
Amritlal Premchand & Co,N/A,N/A
Buraq company Ltd,buraqlimited@gmail.com,0724443997
Prime Fuels Kenya Ltd,N/A,0720548316
Two Five Trading Co Ltd,N/A,N/A
254 Brewing Co.,cheers@254brewing.com,0713052635
360 Security Solutions Co. Ltd,info@threesixtysecuritysolutions.com,0724916730
4 My Daughter Company,N/A,0721678594
A. A. Ali & Co.,N/A,0722727326
A.A Ali & Company,audit@aaalicpak.com,0722832649
A B Shah & Co. Advocates,N/A,N/A
A. G. Kimani & Co Advocates,N/A,0713100666
A.G. Opiyo & Co. Advocates,N/A,0733283145
A. H. Harkhani & Co.,N/A,N/A
A H Malik & Co Advocates,N/A,0722200661
A.I. Onyango & Co Advocates,aionyango@yahoo.com,0721602015
A K Mwaniki & Co Advocates,N/A,0720990129
A. M. Kimani & Co. Advocates,amkimaniadvocates@gmail.com,0725577208
A.M Makori & Company Advocates,N/A,0725752668
A.M Mbindyo Co. Advocates,N/A,0735265594
A M W Investment Co Ltd,N/A,N/A
A M Wahome & Co Advocates,N/A,N/A
A. N. Lusenaka & Co. Advocates,N/A,0722621728
A N Ndambiri & Co. Advocates,N/A,0722785000
A N Ngunjiri & Co Advocates,N/A,N/A
A.O.G OMWANSA & CO,N/A,0720942324
A O Oyalo & Co Advocates,N/A,N/A
A P Patel & Co,N/A,0722342679
A Plus PVC Technology Co Ltd,N/A,0722204651
A R Kapila & Co,N/A,0720910185
A Raikundalia & Co Advocates,N/A,N/A
A.T Oluoch & Co. Advocates,info@atoluochadvocates.coke,0727229800
A. W. Kinuthia & Co. Advocates,awkinuthia@yahoo.com,0720754262
A W Maina & Co. Advocates,N/A,0721714182
AA Lodges Co Ltd,reservations@aalodges.com,0786344440
Abacus Institute of Advanced Tech Co,N/A,N/A
Abdulgani Trading Co Ltd,N/A,0724888666
Abdulhamid & Company,info@abdulhamidandcompany.com,0773743642
Abdulla & Co Ltd,krbot@gmail.com,0721938917
Abele and Co. Advocates,N/A,N/A
Abincha & Co. Advocates,N/A,0722530607
Abincha Mogambi & Co.,N/A,0729674415
Abonyahi Traders & Services Co Ltd,N/A,N/A
Abreban Co Enterprises,N/A,0714824507
Abu Engineering Co Ltd,N/A,N/A
Abuya & Co Advocates,hezekiahabuya2002@yahoo.co.uk,N/A
Access Construction Co Ltd,kanyugi@insightkenya.com,N/A
