TARGET URL: https://www.yellowpageskenya.com/business-category/Grain%20Dealers
4Ever Furniture & Designs,N/A,0710764505
4netech Technologies,N/A,0752370892
A.A II Communications,N/A,0713145035
A Shine Communication,N/A,0721171383
Aaron Furnitures,mkenyaharun53@gmail.com,0722966226
Abbey Furnitures,peterkirika732@gmail.com,0724406008
Abidar Communcations,N/A,0721327557
Abitech phone accessories,N/A,0729852371
Abno Communications,N/A,0727226600
Abu-Bakara Free Mark,N/A,0722932498
Accesorize Hub,N/A,0725468724
Achi Furniture,achifab@gmail.com,0790861395
Acme Auto Tyres,N/A,0722944591
Active Mobile Accessories,N/A,0722294981
AD Mark Celphone & Accessories,N/A,0724558377
Adaah Sofa Ltd,N/A,0707552389
Adallas Communications,N/A,0722269473
Adan Ador Connectors Limited,adanabor@yahoo.com,0702977777
Admix Enterprises,N/A,0722743323
Adtel Limited,sales@ad-tel.com,0734337752
Advanced Braj Workshop,job@gmail.com,0700585784
Advatech Mobile Spares,N/A,0726437373
Afcan Overseas Ltd,afcanoverseas@gmail.com,0724995963
Africa Cultural Gallery,N/A,N/A
African Leather Ltd,N/A,N/A
African Roast Coffee Ltd,N/A,N/A
African Touch Gallery,afrigallery@gmail.com,N/A
Africoff Trading Co Ltd,N/A,0734583890
Africom,aliapdy@gmail.com,0728303044
Africom Motors,N/A,0735727057
Afriqa furniture,afriqastores@gmail.com,0700721523
Afro Interior Dressings,N/A,0722364853
Afrocity Tobacco Distributors Ltd,N/A,N/A
Agape Furnishing,N/A,0721827964
Agiza Online,N/A,0725706284
Airseal Africa Ltd,N/A,0719671654
Airtime Enterprising Ltd,N/A,N/A
Akamba Arts Industry & Exporters,patrickkingoo@yahoo.com,0720780716
Akiba Properties Kenya Ltd,info@akibagroup.co.ke,N/A
Al Habib Mobile,N/A,0722272766
Al- Jose Furnitures,N/A,0748103626
Al- Noor Feisal & Co Ltd,info@alnoorfeisal.com,0754256786
Alamana Electronic Ltd,al-amana@wananchi.com,0722727820
Alberto Roberto''s,N/A,0714381404
Alec Ltd,N/A,0727458000
Aleexen Enterprises,N/A,0725727498
Alex Africa Ltd,N/A,0788662709
Alfa Motors Ltd,info@alfamotors.com,0722727597
Al-Fathi Mobile Phones,rahmanaden433@gmail.com,0722848450
Alibaba Motors Ltd,N/A,0737777766
Alicen Phone Aaccessories,N/A,0700045542
Al-Ikhlas Motors,alikhlasmotors@wananchi.com,0720831790
All Africa Timber Industries,allafricatimber@yahoo.com,0733642280
All In One Mega Phones & Accessories,N/A,0721996235
All Times News Stand,N/A,0721888222
Allan Enterprises Ltd,N/A,N/A
AllanWood Ltd,N/A,0775550903
Allex Motors Ltd,N/A,N/A
Allfix Services Ltd,N/A,0721381214
Allied Metals Services Ltd,allmetals@bidii.com,0733333126
Allied Tyre Traders,N/A,0722635770
Allseasons Mobile solutions & L.E.D Signs,allseasonsmobilesolution@gmail.com,0722494513
Almasi Interiors,hsunguti42@gmail.com,0778003644
Alpha Communications,N/A,0720152281
Alpha Merchandise,N/A,0722165819
Alpha & Omega Furnitures,N/A,0710902558
Alpha Sources,N/A,0721690857
Alphacom Investment,N/A,0721212858
Al-Shujah Motors Ltd,info@shujahmotors.com,0725666454
Alspride,N/A,0733944274
Altolin Ventures,N/A,0733130545
Alykay International Ltd,N/A,0769898507
Ama electronics,N/A,0721723977
Ama Industries Ltd,travisama@yahoo.com,N/A
Amal Communication,N/A,0724308872
Amani Furniture,N/A,0716838477
Amazing Furniture,N/A,0728593596
Amazon Motors Ltd,aml@africaonline.co.ke,0722204501
Ameen Motors,N/A,N/A
Amisha General Services Ltd,N/A,0722753992
Amu''s Motors Ltd,N/A,0722515202
Anchor East Africa Ltd,anchor@anchorealtd.com,N/A
Andertech Agencies,N/A,0727422990
Anma Electronics,N/A,0722597519
Annfred Investment Ltd,N/A,N/A
Annointed Furniture,zakayaoweru@gmail.com,0700566166
Annsam mobile accessories,N/A,0723761652
Ansam Mobile Accessories,N/A,0723761652
Antique Masters,N/A,N/A
Antiques & Knick Knacks Ltd,N/A,N/A
Apeos Concepts,N/A,0721580256
Apex Springs,apexsprings@gmail.com,0790840610
A-Plus Motors Company,superhighway@aplusmotors.biz,0725266908
Apple Center,maina.peter76@yahoo.com,0722986457
Apple Masters,N/A,0733985868
Arc Interiors,N/A,0757952641
Arkman Ltd,arkmanlimited@gmail.com,0786773758
Arrow Motors Ltd,N/A,0770182649
Artifacts,N/A,0724783510
Artifacts Code Designs,N/A,0721138193
Arvee Woodsky Ltd,N/A,N/A
Ashok Leyland Ltd,N/A,0733500107
Asmaa Classic Designs,N/A,0722265949
Associated Motors Ltd,N/A,0723650560
Atlantiscom Telecommunications,N/A,0718744374
Atlas Copco Eastern Africa Ltd,info.acea@atlascopco.com,0703054000
Atsushi Information Services Ltd,N/A,0733619106
ATV Motors,N/A,0722714014
August interiors,N/A,0732642949
Auto Connection Ltd,N/A,N/A
Auto Gem Tyre Centre Ltd,N/A,N/A
Auto Industries Ltd,N/A,0703448769
Auto Prestige Motors Ltd,N/A,0722205925
Auto Selection (K) Ltd,aslnbi@autosel.com,0705156660
Auto Tyres Ltd,autotyresltd@gmail.com,0722616956
Autobarn ltd,N/A,0790420000
AutoBazaar Kenya,N/A,0736411779
Autobox K Ltd,N/A,0710786786
AutoFocus Ltd,info@autofocus.co.ke,0728911126
Autopax Ltd,info@autopax.net,0774111111
Autopedia Inc,N/A,0721344281
Autoplanet Motors Ltd,N/A,0736873333
Autoplus Used Parts,N/A,N/A
Autorola Cars Ltd,N/A,N/A
Autoshow Limited,autoshowltd@gmail.com,0721502420
Autosueco (K) Ltd,N/A,0736660062
Autoswift Ventures Ltd,educhege@yahoo.co.uk,0722715074
Avi Communications,N/A,0721244244
Avic-Jac Motors (E.A) Ltd,sales@avic-jac.com,0788121529
Avi-Jac Motors (EA) Ltd,N/A,0719431131
Ayan Tyres Ltd,N/A,0728291524
B Fortune Connections,N/A,0722428842
B M K (Kenya) Ltd,N/A,N/A
B Mobile Accessories,N/A,0724440808
B13 Mobile,N/A,0725744690
Bach Furniture,bachfurniture1@gmail.com,0716465509
Bahati Timber Yard,jameskariuki737@gmail.com,0748356055
Bahubali Carpets Stall,manisah612@yahoo.com,0723323954
Bakeart,N/A,0703302771
Bamrah Brothers Ltd,N/A,N/A
Bancam Wall to Wall Carpets,N/A,0723706548
Baraka Blessed Furniture,dnjoroge@gmail.com,0721980952
Barakat Tyres,N/A,0721262609
Bargain Furniture Market,bonyngure22@gmail.com,0721618008
Barista&Co,N/A,0724896442
Bariton Communications,N/A,0722490760
Barnetts Furnishers (K) Ltd,N/A,N/A
Bash Auto Tyres,N/A,0702897651
Bassett Furniturez,myrenyacho@gmail.com,0716136116
Bavaria Auto (K) Ltd,N/A,0731230882
Bayusuf G Millers Ltd,N/A,N/A
Be Forward Langata Road,beforward@carskenya.co.ke,0722577509
Beaver Timber Products,beavertimber01@gmail.com,0710303030
Becker Furnitures,masakufridah@yahoo.com,0725274661
Bei Poa Furnitures,N/A,0797914010
Bejovila accessories,N/A,0716403260
Bell East Ltd,info@ibelleast.co.ke,N/A
Beloved Stylist,N/A,0724160126
Bema Enterprises,N/A,0722646482
Bemuta Connections,preciousmat@gmail.com,0736993227
Ben Xpress Tyre Experts Accessories Ltd,N/A,0722838189
Bena Baby House,N/A,0720810342
Benchmark Distributors Ltd,N/A,0719555999
Benfox Motors,ngashreuben@gmail.com,0720811216
Benhill Traders Ltd,N/A,0788413294
Beracah Company Ltd,N/A,0725015006
Bermbua Consultancy,N/A,0721380961


TARGET URL: https://www.yellowpageskenya.com/business-category/Greenhouse%20Construction
Company Name,Email,Mobile
CTL Tractor & Spare Parts Ltd,info@ctltractor.com,0721629474
Desmond Equipments Ltd,info@desmondeafrica.co.ke,0721912394
Dry Construction Ltd,info@dryconstruction.co.ke,0728666685
Highton Construction Ltd,info@highton.co.ke,0782219999
Infinity Development,info@infinitydevltd.com,0701898752
kushann Industries,James.kushannsuppliers@gmail.com,0707953362
Lucky Steel & Co Ltd,info@luckysteel.co.ke,0721224777
Mijesh Enterprises,mijeshenterprises2018@gmail.com,0722360908
Motalent Construction Ltd,motalent@iconnect.co.ke,0722828515
Pan African Syndicate Ltd,info@brollokenya.com,0722412255
Pawil Ventures Ltd,info@pawilventures.com,0708292674
Pinnace Safety Solutions,safetysolutionspinnacle@gmail.com,0714415588
Shiv Construction Co Ltd,info@shivconstruction.co.ke,0721911791
Silverbeam Construction Ltd,N/A,0714415588
Skynicrobuilders Ltd,skynicrobuilders254@gmail.com,0742310678
Sycum Solutions Co. LLP,info@sycumsolutions.co.ke,0722798098
Wakefield Engineering & Construction Ltd,info@wakefield.co.ke,0720989407
Goldenscape Greenhouse Kenya,sales@goldenscapegreenhouses.com,0721394338
Greenhouse Cafe & Catering,N/A,0708380606
The Greenhouse,N/A,0733660010
Goldenscape Tree Africa,N/A,0727112887
A.B.I Organic Agriculture Ltd,info@organicfarmerskit.com,0716184688
Access Construction Co Ltd,kanyugi@insightkenya.com,N/A
Acero Construction & Engineering,info@acero.co.ke,0734580059
Acres Building & Construction Ltd,acrescon@yahoo.com,0710378061
Adrian Construction Ltd,N/A,N/A
Aegis Construction Ltd,N/A,N/A
Ahadi-jenga Construction Ltd,ahadi.jenga@gmail.com,0738184687
Albaric Construction,albaricconstructions@gmail.com,0716627207
Alpas Construction Co,N/A,N/A
Amaq Construction,N/A,0710754070
Ambasana Construction,ambasana@wananchi.com,0722525785
Ancarta Construction Co Ltd,N/A,0722412750
Andamangu Construction & Trading Company Ltd Ltd,N/A,N/A
Anole Construction Company,N/A,0722510315
Anthill Construction Co Ltd,N/A,N/A
Aquaseal Construction Ltd,aquaseal95@gmail.com,0712700722
Ark Construction Ltd,N/A,0721720975
Artaxe Construction Co. Ltd,artaxeconst@live.com,0722274085
Arvin Construction Co,N/A,N/A
Ascent Construction Ltd,N/A,0726788925
Ascon Construction Co. Ltd,N/A,0753777746
Ashirvad Construction Ltd,N/A,0739400794
Aspax Construction Company,vanuel@aspaxconstruction.com,0701374079
Assi Engineering & Construction Works Ltd,N/A,0722747398
Associated Construction Co (K) Ltd,acckl@associated.co.ke,0721345416
Association of Construction Managers,N/A,0714860673
Attain (E.A) Construction Ltd,N/A,0722746953
Axpex Construction Co. Ltd,info@axpexcon.com,0114856455
Azad Construction Co,N/A,N/A
Bace Systems Construction,afri.link@yahoo.com,0722308943
Badilisha Construction Co,N/A,N/A
Baldon Construction And General Engineering Co.,baldoneng@gmail.com,0735725222
Base Construction Co. Ltd,N/A,N/A
Bayan Construction Company,N/A,N/A
Beach Construction Co. Ltd,beachconstruction@gmail.com,0722804218
Becco Construction Ltd,N/A,N/A
Bellagio Construction Limited,N/A,N/A
Benisa Ltd,N/A,N/A
Bensteck Construction Company,N/A,0722778340
Best Construction Limited,N/A,0728607764
Bethlehem Engineering & Construction co Ltd,N/A,N/A
Bhandari Construction Co Ltd,N/A,N/A
"Bharij & Associates, Construction Supervision Consultants & Surveyors",N/A,N/A
Blaxton Construction,N/A,N/A
Blueline Construction Co Ltd,N/A,N/A
Boex Construction Co.,N/A,0724311000
Bridgespan Construction Co. Ltd,bridgespan7000@gmail.com,0722697478
Brownbuilt Engineering & Construction Ltd,brownbuilteng@gmail.com,0723525472
Buffalo Construction & Services,N/A,0722963083
Build Construction Chemicals,info@buildconstructionchemicals.com,N/A
Buildall Construction Ltd,bac@buildall.co.ke,0733618274
Building & Road Construction,N/A,N/A
BuildMark Construction Supplies Kenya,N/A,0722324569
Buildmore Construction Co. Ltd,N/A,N/A
Burdev Engineering & Construction Works,N/A,N/A
Calv Construction,N/A,0720515163
Canton Building & Construction Ltd,cantoncbcl@yahoo.com,0722516296
Capri Construction,capriconstruction@gmail.com,0722522753
Catcob Construction Solutions,info@catcob.co.ke,0771557520
Center Star Construction Ltd,N/A,N/A
Centroid Architectural & Construction Systems,hillarymunyasa2030@gmail.com,0731576495
Centroid Architecture & Construction System,N/A,0731570495
Chambi Construction Co. Ltd,chambi.construction@yahoo.com,0722659209
Channa Construction Ltd,N/A,0721295500
China Civil Engineering Construction Corporation Ltd,N/A,N/A
China Communications Construction,N/A,0798529966
China Zhongxing Construction Co. Ltd,chinazhongxingk@hotmail.com,N/A
Chomba Construction Co,N/A,N/A
Citi Renovations & Construction Ltd,citi.construction@hotmail.com,0722750446
Cocopan Construction Kenya Ltd,N/A,0721179113
Comex Construction Limited,N/A,0722903803
Concept Construction Co. Ltd,N/A,0718769775
Construction Consultants Ltd,N/A,N/A
Construction Cost Consultancy,ccc@tpo.co.ke,0722203883
Construction Intellects Ltd,N/A,0725823192
Construction Masters (K) Ltd,N/A,N/A
Construction Support Ltd,sales@constructionsupport.co.ke,0724399449
Contrawood Construction Enterprises,contrawoodenterprises@gmail.com,0721383675
Corban Construction Ltd,N/A,0722241348
Corbel Construction Co Ltd,N/A,N/A
Cranium Design & Construction,info@cranium.co.ke,0711555454
Crescent Construction Co Ltd,N/A,0722204680
CSE Construction,N/A,0727296633
Cubuild Construction Ltd,N/A,0733333337
D Manji Construction,info@dmanji.co.ke,0733511605
Dab Construction Co Ltd,N/A,N/A
Daima Construction Works Ltd,N/A,N/A
Danasons Construction Co. Ltd,N/A,N/A
Danny Construction Ltd,N/A,N/A
Debroso Construction Company Ltd,debrosoconstruction@gmail.com,0729866366
Dechto General Construction Ltd,tomwamba@yahoo.com,N/A
Decko Africa,inquiries@construction.co.ke,0792400000
Deekem Construction & Supplies Ltd,dekeemconstructionltd@yahoo.com,0722838365
Deeqa Construction and water well drilling company Ltd,N/A,N/A
Deluxe Construction Africa Ltd,N/A,0720313819
Dfaff Construction Limited,N/A,N/A
Dickways Construction Co. Ltd,N/A,0723425742
Didar Construction (K) 1986 Ltd,N/A,N/A
Dinesh Construction Ltd,N/A,0722511714
Ditco Engineering & Construction Co.,N/A,0723541532
Dittman Construction Co Ltd,N/A,0733383838
Dokimos Construction Co Ltd,N/A,0724354640
Dre Construction Materials Supplies Ltd,drematerials@gmail.com,0722861016
Duloy Construction,N/A,N/A
Dunhill Building Contractors Ltd,N/A,N/A
Eadsons Construction & engineering Co,N/A,0729925773
Eastern African Construction Co,N/A,N/A
Ecosmart Construction Ltd,N/A,N/A
Ecotri Landscapes & Construction,N/A,0703646492
Eldad Engineering & Construction,N/A,0709747349
Elegant Construction Co. Ltd,N/A,0723740939
Elgon Towers Construction,N/A,0722998693
Eliken Construction Ltd,N/A,N/A
Elite Construction Ltd,N/A,0722457857
Emstek Construction (K) Ltd,N/A,N/A
Epitome Construction Ltd,N/A,N/A
Eraceve Construction Ltd,N/A,N/A
Esteel Construction Ltd,N/A,0114098438
Evasound Contractors Ltd,evasoundcontractorsltd@yahoo.com,0720030636
Exakt Engineering & Construction Co. Ltd,exaktengineering@gmail.com,0770262061
Excel Construction & Eng Ltd,N/A,N/A
Faburex Construction (K) Ltd,faburex@iconnect.co.ke,0722526719
Faisal Construction IC Ltd,shehla@africaonline.co.ke,0772786144
Fatah construction & Civil Works Ltd,N/A,0722738765
Fatima Construction Ltd,N/A,N/A
"Food Processing, Agricultural & Construction Machines Kenya",foodmachinery@gmail.com,0722106614
Foundation Construction Co,N/A,N/A
Franvi Construction Co Ltd,N/A,N/A
Freespan Construction Ltd,N/A,N/A
Friga-Bone Construction,N/A,N/A
Gabron Construction & Equipment Ltd,N/A,0712767272
Gachungi Construction Company,geegachungi@yahoo.com,0722705499
Gauri Construction,N/A,N/A
Geokama Construction,N/A,N/A
Geokarma Construction Ltd,N/A,0733743479
Gichoria Construction Company,N/A,N/A
Gilbi Construction Co. Ltd,N/A,N/A
Gilgil Construction,N/A,N/A
Githui Construction Co.Ltd,githuiconstruction@yahoo.com,N/A
Gititu Construction Co Ltd,N/A,0733609956
Global Economic Investments & Financial Consultancy (GEIFIC) Ltd,geifictattuah@gmail.com,N/A
Gogni Rajope Construction,N/A,N/A
Goshen Joyshine Building & Construction Co Ltd,N/A,0721700574
Got Mony Building Construction,N/A,0722911813
Guang Xi Hydroelectric Construction Bureau,N/A,0708237105
Gurdev Engineering & Construction Works Ltd,N/A,0733614949
Halai Construction Co,N/A,N/A
Harish Construction Company,N/A,N/A
Harj Construction Co. Ltd,harjconstruction.ltd@gmail.com,0720919116
Harsha Construction Co,N/A,N/A
Headstream Construction Co. Ltd,N/A,0733789654
Heavy Construction Equipment (K) Ltd,N/A,0736688885
Hemcon Construction Company Ltd,hem_vi@hotmail.com,0726400888
Highlife Construction & Supplies Ltd,N/A,N/A
Hpd Construction & Interiors Ltd,N/A,0722888721
Hunjan Construction Ltd,N/A,0722732473
Iconic Drillers & Construction,info@iconicdrillersandconstruction.co.ke,0720629732
Index Construction,N/A,N/A
Interdecade Construction Ltd,interdecade@gmail.com,0795849991
Intex Construction Ltd,N/A,0700282828
Jagjit Construction Co,jagjitco@hotmail.com,0733662277
Jaset Construction Co.,N/A,0728227399
Jet Builder & Construction Ltd,N/A,0722454571
Jiangxi Zhongmei Eng. Construction (K) Co. Ltd,N/A,N/A
Jomcon Construction Co. Ltd,jomcon06@yahoo.com,0722701274
Josfirm Engineering & Construction Co. Ltd,josfirmengineering@yahoo.com,0721686909
Josswa Plumber & General Contractors,jpkiruti@yahoo.com,0722351582
JXCEC Wah Kong Construction (Kenya) Co. Ltd,jxcecwahkong2019@gmail.com,0794665157
JXEC Wah Kong Construction Company Ltd,N/A,0723865398
Kange Construction,N/A,0721983469
Kay Construction Co. Ltd,headoffice@kaysalt.com,N/A
Kayvee Construction Ltd,kvconst_ltd@hotmail.com,0733879146
Kelly Construction Ltd,kellyconstructionlimited@gmail.com,0722363439
Kiahara W. Construction Ltd,N/A,0722252924
Kich Construction Company Ltd,seniorsammy@gmail.com,0724994929
Kikuto Construction,kikuto.construction@gmail.com,0736598554
Kilimanjaro Construction Ltd,N/A,0722366292
Kingsley Construction Co. Ltd,N/A,0722722107
Kioni Construction Ltd,N/A,0722748053
Kirethi General Construction Co Ltd,N/A,N/A
Kirinyaga Construction (K) Ltd,embakasi.kirinyaga@yahoo.com,0722206347
Kishore Construction Ltd,N/A,N/A
Komal Construction Co Ltd,N/A,N/A
Konoike Construction Co. Ltd,N/A,0733700002
Kpshi Construction Co. Ltd,N/A,0723461582
Krupau Construction Ltd,N/A,N/A
KSC International Ltd,ksc@ksceastafrica.com,0721837259
Ladder Africa Properties & Construction,N/A,N/A
Lakhani Construction Co,N/A,N/A
Lakhu Construction Ltd,N/A,N/A
Lalji Meghji Patel & Co Ltd,N/A,0720651633
Lato Construction Co. Ltd,N/A,0722823176
Lee Construction Ltd,N/A,0724555500
Leonard construction CO.Ltd.,leonardconstruction4@gmail.com,0722625464
Les Axes Construction Co Ltd,N/A,N/A
Libex Construction Co Ltd,N/A,N/A
Liddem Construction,N/A,0701318318
Lirona Construction Ltd,accounts@lironaconstruction.co.ke,0713201077
Lock Block Construction Ltd,N/A,N/A
Loita Hills Construction Ltd,N/A,N/A
Loreign Construction Group,jackocholi@yahoo.com,0733800922
M & M Construction Consultants,N/A,0701946020
M R Shah Construction (K) Ltd,m.r.shah.const@gmail.com,N/A
Malva Construction Ltd,N/A,N/A
Mandeep Singh Construction (k) Ltd,N/A,N/A
Mandhia Construction Ltd,N/A,N/A
Mandhir Construction Ltd,ajmera@wananchi.com,0733747525
Marino Construction Ltd,N/A,N/A
Marphen Engineering & Construction Ltd,N/A,0722745300
Marutee Construction Ltd,N/A,0728703076
Matways Civil & Construction Co Ltd,N/A,N/A
Mavji Construction Co Ltd,N/A,0722203155
Mavkan Construction (k),mavkanco@yahoo.com,0733788768
Mawingo Construction Ltd,N/A,0719188000
MBA Construction Ltd,N/A,0722163109
Mc Andrews General Supplies & Construction,N/A,0732822166
Meera Construction Ltd,N/A,0743144575
Mellech Engineering & Construction Ltd,N/A,0722608828
Metal Max Engineering & Construction,N/A,0745403000
Morako (A) Construction Ltd,morakoafrica@gmail.com,0733952900
Moskam Construction Ltd,N/A,N/A
Motorways Construction,nroopra@gmail.com,0720313801
Mounthill Construction Ltd,N/A,N/A
Mugoya Construction & Engineering Ltd,mugoya@nbnet.co.ke,0722206926
Mwenda Construction Ltd,N/A,N/A
Nagashaki Construction Co Ltd,N/A,N/A
Nasib Engineering & Construction Ltd,N/A,N/A
National Construction Authority,info@nca.go.ke,0700021222
Neat Construction Ltd,N/A,N/A
Neelcon Construction Services Ltd,nhirani17@yahoo.com,0742699694
Neer Construction,neer.construction@yahoo.com,0722517728
New Age Construction,N/A,0722805045
New Age Developers & Construction Company Ltd,N/A,0727250866
Ngonyo Construction Company,N/A,0725518247
Nicona Construction Co. Ltd,N/A,N/A
Norest Construction Company Ltd,N/A,N/A
Northern Construction Limited,N/A,0738272465
Numen Construction Ltd,N/A,N/A
Nyamarigi Construction Co Ltd,c_kiranga@yahoo.co.uk,N/A
Nyoro Construction Co Ltd,acl@bidii.com,N/A
