TARGET URL: https://www.yellowpageskenya.com/business-category/International%20Trade%20Consultancy
Auto Accessories International Ltd,accessories@nbi.ispkenya.com,0723786787
Auto International Ltd,N/A,N/A
Auto Scope International Ltd,N/A,0722393056
Automecs International Garage Ltd,info@automecsinternational.co.ke,0715691997
Autoscope International Ltd,N/A,0715449771
Avatar Rohre International Limited,info@rohreinternational.co.ke,0702178959
Aviat Networks Kenya Ltd,N/A,N/A
Aviation Assistance International Ltd,N/A,N/A
Aviation International Support Ltd (A I S),N/A,0722205427
Backoffice Services International,N/A,N/A
Backup International (K) Ltd,info@backupict.com,0733510282
Bakri International Energy Co Kenya Ltd,N/A,0727531161
"Barclays Wealth,International Affluent",N/A,N/A
Bazuka International Co. Ltd,N/A,0725899261
BDP International,N/A,0724852878
Beam International Training Centre,Beam Training@yahoo.com,0701855892
Bel-Aire International Ltd,belaire@africaonline.co.ke,0772777137
Bell International (K) Ltd,N/A,0728333944
Bell Pacific International Ltd,N/A,0722833262
Benham International Ltd,sales@benhaminternational.com,0733298575
Benir International (K) Ltd,N/A,0705977705
Bennkatzie International Company Ltd,N/A,0727893136
Beta Healthcare International Ltd,N/A,0724257072
Beth International Ltd,info@bethelinternational.com,0711426976
Beyond Borders International,N/A,0704600797
Bharti Airtel International BV,N/A,0734110000
Biblica Kenya,N/A,0723426974
Biglink International,festusmunene2004@gmail.com,0722413328
Bima International Co. Ltd,N/A,N/A
Biogas International Ltd,biogasinternational@yahoo.com,0722700530
Bird Life International,N/A,0722200538
BlackBear International Security Risk Management Ltd,blackbearinternational@gmail.com,0728914780
Bless International,blessappliances@gmail.com,N/A
Blossoms Holdings International Ltd,N/A,N/A
Bluewave International Services,N/A,0720229744
BMP International Ltd,N/A,0722526061
Bobkil International Ltd,bobkilinter@yahoo.com,0713349898
Boma international Hospitality College,info@bihc.ac.ke,0719050540
Bookline International Limited,booklineinternational@gmail.com,0721965256
Bouchard International Services Ltd,N/A,N/A
Braintrust International Ltd,N/A,0723849303
Brat International Ltd,N/A,N/A
Brian Tony International Consultants,N/A,0712107233
Bridge International Academies,info@bridgeinternationalacademies.com,0732160000
Bridge Link International,N/A,N/A
Bridgegap International Ltd,N/A,0722514125
Bridgelink International,N/A,N/A
British Canadian International Education Ltd,N/A,0722815178
Broadcast Solutions International,adminbsint@bsint.net,0718465622
Broch International Ltd,info@broch-inter.co.ke,0775307785
Brookhouse Schools Ltd,admin@brookhouse.ac.ke,0733602797
Brqlin international limited,N/A,0722400098
Bty Logistics International ( K) L,N/A,N/A
Bubble Nest International,N/A,N/A
Buckner Orphan Care International,N/A,N/A
Bureau Of Environmental Analysis International,N/A,0715899237
Business & Marketing International Technology Africa Ltd,N/A,N/A
Business Network International EA Ltd,muraguri@bnieastafrica.com,0723701231
Business Partners International Kenya (II) Ltd,N/A,0722209781
CABI - Africa Regional Centre,africa@cabi.org,N/A
Caldev International Ltd,N/A,0722330439
Camerapix Publishers International Ltd,customercare@camerapix.co.ke,0739265511
Canken International Ltd,N/A,0724488261
CarCare International Ltd,N/A,0733966615
Care International In Kenya,info@care.or.ke,0723151081
Care International - Somalia/South Sudan,N/A,N/A
Carego International and LiveWell Health Clinics,N/A,N/A
Care-Link International Group Ltd,info@carelinkinter.com,0716348481
Carene International,N/A,N/A
Cargo Front International Ltd,N/A,N/A
Cargocare International Ltd,N/A,0721391551
Caritas Internationalis Anglophone Africa Secretariat (CIAAS),N/A,N/A
Carramore International Ltd,N/A,0724437559
Carzone International Ltd,info@carzone.co.ke,0713772662
Cashless International Ltd,N/A,N/A
Cathy International,N/A,N/A
Catic International Engineering Corporation,N/A,N/A
CBM International Ltd,N/A,0739235811
Celing International Ltd,celingoffice@gmail.com,0721365718
Centers for International Programs - Kenya (ICAP),N/A,0737698067
Centre for International Training and Executive Development,N/A,0720657540
Centre for Law & Research International,info@clarionkenya.org,0733542335
Chasemark International Ltd,chasemarkint@gmail.com,N/A
Chel International Consulting Limited,N/A,0713753527
Chemagro International Ltd,N/A,N/A
Chemtech International Ltd,operations@chemtechinternational.co.ke,0702025367
CHF International/Kenya,N/A,0735333243
Childfund Kenya,N/A,0722236916
China International Travel In Keny,N/A,N/A
China Jiangsu International,N/A,0722275088
China Jiangxi International Kenya,N/A,N/A
China National Aero Technology International Eng Corp,N/A,N/A
China Radio International,N/A,0733824218
Choice International Forwading Company,info@choicexp.com,0722580147
Chronicle Group International Ltd,N/A,0707713650
City & Guilds International Ltd,admin@city-and-guilds-intl.org,N/A
Click-on Line Cyber Cafe,click9online@yahoo.com,N/A
Coda Consulting Group Ltd,coda@codacorp.org,0725984064
Colgate Palmolive (E.A) Ltd,info@colpal.com,0721534044
Colour International Ltd,N/A,0723280832
Comdac Enterprises International,N/A,N/A
Comfys Healthcare International,info@comfyshc.com,0704298014
Community Aid International,info@community.or.ke,N/A
Community Entegrated Development International,N/A,N/A
Community Productions & Development International,N/A,N/A
Compassion International Kenya,N/A,0722205718
Competitive Dynamics International,cdieastafrica@yahoo.com,0721470598
Competitive Manpower International Ltd,N/A,0721506627
CompuNet International Technology Ltd,patrick@compunet-international.com,0724163264
Computer Aid International,N/A,N/A
Comstar International Ltd,N/A,N/A
Contact Network International Ltd,N/A,0712293647
Convent Garden House,N/A,0723665525
Convent International Hotel,N/A,0701951825
Co-operatie League of USA International Program,N/A,0728607094
Coral Property Consultants Ltd,N/A,0733801077
Cosmos International Logistics Ltd,enquieries@cosmosinternational.co.ke,0721302215
Cottingshire International Daycare & Kindergarten,N/A,0714972280
Country Vacation International Ltd,N/A,N/A
Courier International Ltd,N/A,0718228566
CPS International,N/A,0714602583
Curio Africana Expo International,N/A,N/A
Daewoo International Corporation,N/A,N/A
Dallas Sports International,info@dallassportz.co.ke,0725285595
Dallasco Logistics International Ltd,info@dallasco.co.uk,0715378321
Danish Association For International Co-operation,N/A,N/A
Dankan International Tours & Travel Cultural & Sports Promoting Group,danckun@yahoo.com,0723909559
Darubini Screening International Company,N/A,0780743008
Deco International,foxworthodito@yahoo.com,0722617404
Dedsilver International Ltd,N/A,N/A
Delcare Properties International,delcareproperties@gmail.com,0743799164
Department For International Devel,N/A,N/A
Detox International Laboratories Ltd,N/A,0733707077
DG International Ltd,N/A,0708158890
DHL Express International House,N/A,0772921812
Dial International Ltd,N/A,N/A
Diamotor International,N/A,0722785314
Dockbanks International,N/A,0728303129
Dol International (K),N/A,N/A
Dolphins Computers International Ltd,N/A,N/A
Door International Africa,N/A,N/A
Dorcas Aid International,N/A,0736261137
Dove International Wellness Centre,info@doveinternational.co.ke,0728512529
Drilling & Prospecting International Ltd,N/A,0719670000
Drilling Services International Ltd,N/A,0737956979
Duke of Ednburgh Awards International Associations,N/A,N/A
DXN International Kenya Ltd,dxn.abyjoseph@gmail.com,0739665196
Dyna Flow International Ltd,N/A,N/A
Dyncorp International,N/A,N/A
Eagle Express International Ltd,N/A,N/A
Eagle Lite International Ltd,N/A,0722898327
Eastgate International Ltd,N/A,N/A
Echotel International Kenya Ltd,info@echokenya.co.ke,0111034500
Eclectics International Ltd,N/A,N/A
Editech International Ltd,N/A,N/A
Edmark International (Kenya),N/A,0708712499
Edon Consultants International Ltd,N/A,0700507896
Edulink International College,N/A,0702684392
Efficient International,N/A,N/A
Ekem International Ltd,N/A,N/A
Electric Link Pan-Africa Ltd,electriclinkeastafrica@hotmail.com,0771727972
Electrocom International Ltd,N/A,N/A
Electrocom Power International Ltd,electrocomint@yahoo.com,0722511753
"Eliud Andati, Dr Monda",andatimonda@gmail.com,0722277352
Ellipsis International Ltd,sales@ellipsis.co.ke,0756112450
Elmerry International Connections Ltd,N/A,0716480702
Emerald Freight International Limited,N/A,0724579238
Empire Afrika International Ltd,holidays@empireafrika.co.ke,0735146755
Ends International Co. Ltd,N/A,0714727661
Entec International E.A Ltd,N/A,0701202426
Environment Liaison Centre International,N/A,N/A
Enyo International (K) Ltd,N/A,N/A
Ephraim Pictures International,N/A,0729611400
Epicare International,N/A,N/A
Erdemann Property Ltd,marketing.erdemann@gmail.com,0724209709
Erin West International Logistics Agency,info@erinwestlogistics.co.ke,0724291338
Erine International Ltd,webhostingkings@gmail.com,0723766023
Essence International Ltd,N/A,0786831553
Eworld International Ltd,inet@eworldint.co.ke,0724799755
Excel International Ltd,N/A,N/A
Expediters International Ltd,N/A,0722206353
F P I Financial Planning International Mondial,N/A,0733639936
Faith Evangelistic Ministry,info@fem-international.org,N/A
Faiz International Ltd,N/A,0706237320
Family Health International (F H I 360),N/A,0711055100
Familycare International - Kenya,N/A,N/A
Farm Concern International,N/A,0725495819
Farmers International Ltd,anthony@farmersint.net,0722674764
Fast Lane International,N/A,N/A
Fauna & Flora International,N/A,0724711176
FilmAid Kenya,nairobi@filmaid.org,0722540543
Fin Ham International (K) Ltd,N/A,0722753327
Finley International,N/A,0733425562
Fire International Ministries,N/A,N/A
Firetec International Ltd,firetec@nbi.ispkenya.com,0722792999
First Borns Christian Centre International,N/A,N/A
First and Fast Capital International,N/A,N/A
Flannes International Ltd,N/A,N/A
Flash International Courier Ltd,N/A,0724786224
Flexpac International Ltd,N/A,0721612713
Flight & Safaris International Ltd,N/A,0722862920
Focas Tree International Ltd,focasstreeintltd@gmail.com,0733504309
Fomco International Ltd,N/A,0722772258
Food Safety International (Evergreat Foods),N/A,N/A
Fourseas International Limited,N/A,N/A
FQA International Ltd,fqainternational@gmail.com,0724264021
Francap International,N/A,0717666109


TARGET URL: https://www.yellowpageskenya.com/business-category/Investment%20Securities
Company Name,Email,Mobile
Sovereign Group Ltd,info@sovereignkenya.com,0728444430
European Investment Bank,nairobi@eib.org,0702945901
Unity Micro Investment Ltd,unitymicroinvestment@outlook.com,0715928237
Afrika Investment Bank Ltd,info@aibcapital.com,0736965555
Faida Investment Bank Ltd,N/A,0735188167
Sterling Capital Ltd,N/A,0723153219
Zimele Asset Management Co Ltd,N/A,0722207662
Family Wings Investments,N/A,N/A
Hisanet Africa Investment Services Ltd,N/A,N/A
Waridi Investment Ltd,N/A,N/A
A M W Investment Co Ltd,N/A,N/A
Acacia Shade Investment,icekenya@gmail.com,0720882788
Africa Best Net Investment,N/A,N/A
Africa Expeditions Ltd,info@afexgroup.com,0718888004
Africa Harvest Biotech Foundation International,kenya@africaharvest.org,0724256977
African Alliance Kenya Investment Bank,N/A,0709997000
Africana Tents Investment,N/A,0707452226
Afrigirl Investment,aginvestment2012@gmail.com,0723060795
Afritrack Investment (EA) Ltd,afrinvestea@gmail.com,0773400718
Agrofrontiers Investment,N/A,0724799172
Aig Global Investment Co (E.A),N/A,0719413411
Air Njoro Investment Ltd,N/A,N/A
Akenya Investment Ltd,N/A,0727516055
Akiba Investment Company,akibainvestmentsco@gmail.com,0773769297
Allbid Investments Ltd,N/A,N/A
Alphacom Investment,N/A,0721212858
Amazing Land Investment,amazinglandinvestment@gmail.com,0736293725
Amity Investment Ltd,N/A,N/A
Amka Investment Management Ltd,N/A,N/A
Anneddy Investment,anneowiti@yahoo.com,0720806603
Annfred Investment Ltd,N/A,N/A
Ansten Investment,N/A,0722855424
Aquad Investment,aquadinvestment@yahoo.com,0722582304
Arsa Investment,N/A,N/A
Asab Investment Ltd,N/A,N/A
Ayaki Investment Ltd,N/A,N/A
Babypoint Investment,N/A,0707922222
Barsirim Investment Ltd,N/A,N/A
Base Seven Investment,N/A,N/A
Batugume Investment Ltd,N/A,0798093229
Beaston Investment Ltd,beastonltd@gmail.com,0733787225
Beaver Investment Ltd,N/A,N/A
Bee Computers Investment,beecompinvestments@gmail.com,0725911609
Beem Investment,N/A,0722619834
Best Land Investment,N/A,0721853197
Bloomveld Investment,N/A,0711252351
Bostone Investment Ltd,N/A,0710888886
Brilliant Properties and Investment Ltd,N/A,0729553187
Brilliant United Investment Co. Ltd,brilliantunited@gmail.com,0723420288
Budul Investment Co. Ltd,N/A,0722706699
Busy Angels Investment,busyangelskenya@gmail.com,0797118642
Butanoic Investment,N/A,N/A
Byron Trustkett Investment Ltd,majiwad@yahoo.com,0723739379
Cabon Investment,N/A,N/A
Canpan Investment,N/A,N/A
Caroncy Investment Co Ltd,N/A,N/A
Celma Investment,N/A,0723885268
Centre For Int. Trade & Investment Law,N/A,N/A
Centum Investment Company Plc,N/A,0722205339
Cha Cha Moyo Investment,N/A,0701149655
Chai Diamond Investment Ltd,chaidiamond@chai-sacco.co.ke,0722817892
Chalice investment,N/A,0726226229
Chammahs Urembo Investment,muchekeste@yahoo.com,0724286936
Chania Investments,N/A,N/A
Charmy Investment Ltd,N/A,0722314416
Charnam Investment,N/A,0724542597
Chezer Investment Ltd,N/A,N/A
Classic Touch Investment Ltd,classictouch.investment4@gmail.com,0723825384
Coinage Investment Ltd,N/A,0713276257
Colro Investment & Services,N/A,N/A
Constant Motors and Investment Ltd,constantcustomercare1@gmail.com,0790547329
Co-optrust Investment Services Ltd,co-optrust@co-opbank.co.ke,N/A
Cresta Investments Ltd,N/A,N/A
Crucible Investment Company,crucibleinvs@gmail.com,0717586086
Cugnot Investment (K) Ltd,cugnotinvestment2013@yahoo.com,0726413744
Dale Investments Ltd,N/A,N/A
Danas Investment Co Ltd,donas@insightkenya.com,N/A
Dangela Investment Cabs,N/A,0733264839
Dangy Investment,oginageorge@gmail.com,0723653872
Danjo Rising Investment,N/A,0724268552
Dapako Investment,mobixyp@gmail.com,0725928404
Des Investment Ltd,N/A,N/A
Diaspora Investment Club (East African Offices),N/A,0725615258
Didgez Investment,N/A,0727841702
Digro Squired Investment,digrosquired@gmail.com,0723545204
Diverse Investment Ltd,N/A,N/A
Diwafa Investment Ltd,diwafinvest@gmail.com,0710176730
DN Sons Investment,N/A,0726836420
Dowek Investment Ltd,doweka@yahoo.com,N/A
Dreading Investment Co Ltd,N/A,0722518912
Dream Credit Ltd,N/A,0727475329
Drimcap Investment,N/A,0713295053
Drummond Investment Bank Ltd,N/A,N/A
Dyer & Blair Investment Bank Ltd,shares@dyerandblair.com,0709930000
East Africa Trade & Investment Hub,N/A,0787685389
Eastern Unity Investment Ltd,tongren418@yeah.net,0715735309
Elfin Investment,N/A,N/A
Eliken Construction Ltd,N/A,N/A
Emat For Investment Ltd,N/A,0791875000
Ephzibah Investment Ltd,sarangao90@yahoo.com,0729052824
Epitesh Investment Ltd,N/A,0719623067
Equatorial Investment Agency,N/A,N/A
Es Dee Investment,Lgkawira@yahoo.com,0722742753
Extra Products Investment Co.,N/A,0721724034
Faith Initiative Investment,N/A,N/A
Faith & Miracle Investment,isaackabute@yahoo.com,0726927965
Fedel Investments Ltd,N/A,N/A
Finanziario Fulcro Investment Ltd,N/A,0796008377
Fran Investment Ltd,N/A,0725646609
Frelis Windows Investment Limited,N/A,N/A
Friendship Investment Ltd,N/A,N/A
Fusion Investment Management,enquirieskenya@fusiongroupafrica.com,0727287994
G - Tifa Investment,N/A,0710191466
Gakumu Investment & Consultancy,N/A,N/A
Gallileo Investment Company Ltd,N/A,N/A
Garfields Investment Co Ltd,N/A,N/A
Garun Real Estate Investment Ltd,garuninvestment.ltd@gmail.com,0712991223
Gatehi Investment,gatehiinvestmentscoltd@gmail.com,0710620450
Gen Africa Asset Managers,N/A,0737350771
Germag Investment,N/A,N/A
German Trade & Investment,N/A,N/A
Gigat Investment,N/A,N/A
Gisteb Investment Co Ltd,N/A,N/A
Glo Mountain Investment,N/A,N/A
Golden Harvest Mills,N/A,0733534200
Green City Investment Ltd,N/A,N/A
Greenhills Investments Ltd,pr@villagemarket-kenya.com,N/A
Gulf Investment (A) Ltd,N/A,0722228638
Hanya Investment and Elevator Limited,N/A,0724743188
Hardrock Holdings & Investment Company Ltd,N/A,0706035586
Hedge Investment Advisory Ltd,N/A,N/A
Hekindu Investment,N/A,N/A
Hexmead Investment Ltd,N/A,N/A
Hope Investment,N/A,0724549685
Hotsprings Electrical Investment,smngigi@yahoo.com,0722910306
Hotstar Investment,N/A,N/A
I & M Bank Ltd,invest@imbank.co.ke,0719088001
Ibounty Investment Co Ltd,N/A,0728986127
Ibsole Investment Ltd,N/A,N/A
Inter Trade & Investment Consultan,N/A,N/A
International Properties and Investment Managers,N/A,0710653013
Investment House Ltd,N/A,N/A
Investment & Mortgages Ltd,N/A,N/A
J & K Investment Ltd,info.jkltd@gmail.com,0716506369
J.M Investment,N/A,0720106323
Jadeslus Investment,N/A,0746627935
Jaffery Investment Ltd,N/A,0736791152
Jambon Investment,jamboninvestment@yahoo.com,0713699505
Janbo investment,N/A,0722780230
Janice Investment Auctioneers,N/A,0723449808
Janima Investment,N/A,0724533216
Janto Investment,N/A,0722138292
Jarine Investment Ltd,jarineltd@gmail.com,0722315376
Jon Kan Investment Co.,giggsngigi1@yahoo.com,0721727849
Josam Investment,N/A,0721348663
Josensan Investment Co Ltd,N/A,N/A
Justann Investment,N/A,0720777758
Kaitha Investment Ltd,N/A,N/A
Kaiyaba Investment,N/A,N/A
Kajalex Investment Ltd,kajalexlimited@gmail.com,0724458295
Kaku Investment Ltd,N/A,N/A
Karaini Investment,N/A,N/A
Karikam Investment,N/A,N/A
Kathimo Investment,N/A,0725156756
Kawama Investment Ltd,N/A,N/A
Kedsta Investment Ltd,kedsta2@gmail.com,N/A
Kenice Investment,keniceinv@gmail.com,0722302708
Kenworld Investment Co Ltd,N/A,N/A
Kenya Association of Investment Groups,N/A,0737773106
Kenya Association of Stock Brokers and Investment Banks,willienjoroge@gmail.com,N/A
Kenya Investment Authority,N/A,0730104200
Kenya Social Investment Exchange,N/A,N/A
Kester Investment,N/A,0723362278
Kevista Investment,N/A,0724174127
Khenephance Investment Ltd,N/A,0723312099
Kianwe Investment Ltd,N/A,N/A
Kikwetu Investment,N/A,N/A
Kimamba Investment Ltd,N/A,N/A
Kimisitu Investment Company Ltd,N/A,0715047065
Kimora Investment,N/A,0723811304
Kipawa Investment,N/A,N/A
Kipkaren Investment Co Ltd,s.kogo@yahoo.com,N/A
Kitima Investment Ltd,N/A,N/A
Kitongi Investment Ltd,N/A,0722206167
Kling Development Ltd,N/A,0725579562
K-Suet Investment Ltd,N/A,N/A
Kten Investment,N/A,0716100335
Kusile Investment S A Ltd,N/A,N/A
Kwin Investments Ltd,N/A,0717921944
L & J International Investment Ltd,N/A,0700049217
Lami Investment Ltd,N/A,N/A
Lavi Investment,laviinvestment@gmail.com,0721837860
Level Investment Kenya Ltd,N/A,N/A
Light Springs Investment,N/A,0722352636
Machete Investment,dicksonmatei@gmail.com,0722351294
Mago Investment,N/A,N/A
Malka Investment Co Ltd,N/A,N/A
Manya Investment Co. Ltd,N/A,N/A
Mapka Investment Ltd,N/A,N/A
Mara Rach Investment,N/A,0727715353
Marker Investment Co Ltd,N/A,N/A
Marvin Investment (K),N/A,0722440625
Masaku Investment Limited,N/A,N/A
Masanyo Investment,N/A,N/A
Maworks Investment Co. Ltd,maworksinvestments@gmail.com,0722771109
Mazel Investment Company Ltd,N/A,0770125617
Mbwau Investment Ltd,N/A,0738325691
Melton Investment,mungaitm@yahoo.co.uk,0722655200
Meshgro Investment,meshackgladiose@yahoo.com,0721783703
Mhasibu Investment Company Limited,N/A,0714461852
Mickmart Investment,N/A,N/A
Midlink Investment,N/A,0726799455
Miheer Investment Ltd,N/A,N/A
Mikamo Investment,N/A,N/A
Millenium Global Insurance Investment Ltd,N/A,N/A
Miyami Investments Ltd,N/A,N/A
Mocha Investment Ltd,mocha@beautifulandfree.me,0722725384
Molyn Credit Ltd,N/A,0715172622
Mosan Investment,mosesgachohi@msn.com,0729025301
Mossat Investment (K) Ltd,sivi2045@yahoo.co.uk,0728285453
Movestar Investment,N/A,0726809009
Mueli Investment,N/A,N/A
Mukinduri Investment Co Ltd,N/A,N/A
Murahash Investment Co. Ltd,N/A,0712441133
Muthethe Investment,jndivo552@gmail.com,0710570625
Mutithe Investment,N/A,N/A
Mwalimu National Investment Cooperative Society Ltd,mwanikoacademy@yahoo.com,0733938524
Mwani Investment,N/A,0726960947
Nairobi Meru Investment Co. Ltd,N/A,0703844404
Ndalilai Investment Ltd,N/A,N/A
Netts Investment Ltd,nettsglobal@gmail.com,0739447433
New Gen Investment Ltd,N/A,0722980747
New Horizon Investment & Developme,N/A,N/A
New Level Investment Limited,N/A,0727791109
New Springs Investment,newspringsinvestment@gmail.com,0721253357
NewGen Investment Ltd,N/A,0713014116
Ngui Investment Nairobi Kenya,nguistephen489@gmail.com,0743586514
Niki Rush Investment Co. Ltd,info@nikirushinvestment.com,0736805418
Nile Investment Partners Ltd,N/A,N/A
Northlink Investment Ltd,N/A,0721500008
Norwich Union Properties Ltd,info@norwich.co.ke,0724971102
Nyale Investment Company,N/A,0721422280
Occidental Investment Ltd,N/A,N/A
Ocean Bays Investment Ltd,N/A,0723654890
Off Bay Investment,imwilu@yahoo.com,0722578258
Ontime Investment,N/A,N/A
Ositum Investment Ltd,N/A,N/A
Outre Beauty Investment,outrebeauty@yahoo.com,0722430845
Ozone Land Investment Ltd,N/A,0742614239
Paddy Micro Investment Ltd,mobikopa@gmail.com,0707000555
Paik Investments Co,pkanjama@gmail.com,0722277156
Panmac Investment Limited,N/A,N/A
Papila Investment Co. Ltd,N/A,0723408093
Parity Investment Ltd,N/A,0725438867
Patkah Investment,patikavo@gmail.com,0720463954
Paukwa Investment Ltd,isdunda@yahoo.com,0722681692
Pemco Investment,N/A,0722800504
Penta Investment,N/A,N/A
People Micro-Credit And Investment,N/A,N/A
Phatisa Investment,N/A,N/A
PineBridge Investments,N/A,0719067000
Planfirst Investment Ltd,N/A,N/A
PMI Investment Company Ltd,pmiinvestment@yahoo.com,0722772254
Polish Investment & Trade Agency,N/A,0722863959
Posta Investment Co-operative Society Ltd,N/A,N/A
Presby Investment Group,N/A,0713911173
Prime Executive Apartments,primeapartments@igowireless.net,0722203408
Primofort Investment Ltd,N/A,0724708029
Profile Investment,N/A,N/A
Quick Venture Investment,N/A,N/A
Quiet Thunder Investment (Electricals),N/A,0722744232
Raki Investment Co Ltd,N/A,N/A
Realmax Investment Company Ltd,realmaxinvest.co.ltd@gmail.com,0714944480
Redeemed Investment Ltd,N/A,N/A
Reliable Investment Services,reliable78@yahoo.com,0720222428
Rhema Micro Investment Group,info@rhema.co.ke,0726122222
Rhumba Base Investment Ltd,N/A,N/A
Rianm Investment,N/A,N/A
Rich Manna Investments Ltd,N/A,N/A
Robert K Shimosi Investment,khabeko@gmail.com,0720782085
Rocate Investment,N/A,N/A
Rorance''s Investment,info@rorancesinvestment.com,0728656324
Rossmina Investment Ltd,rossmina_b@yahoo.co.uk,0722272986
Rusinga School Nairobi,recruitment@rusinga.ac.ke,0733633723
Safaricom Investment Co-operative,N/A,0722002084
Sagema Investment Ltd,N/A,0722568471
Sam Investment Ltd,jac@iconnect.co.ke,0729890294
Sameer investment,N/A,N/A
Sanlam Investment Management Kenya Ltd,N/A,N/A
Sare Uniforms & Printing Investment,N/A,0728054660
Sasa General Investment,N/A,N/A
Seahorse Investment Ltd,N/A,0720822619
Seed Capital Investment Ltd,N/A,N/A
Serengeti Investments Ltd,N/A,N/A
Settlers Investment Co,N/A,N/A
Sheicam Investment Ltd,N/A,N/A
