TARGET URL: https://www.yellowpageskenya.com/business-category/Joinery%20Works
Butapro Gas & Plumbing Works,N/A,N/A
Camera Works,N/A,0726049498
Capital Plumbing Works Ltd,capital.ke@gmail.com,0772279549
Capri Met Lock Engineering Works,N/A,0733700781
Casement Fabrication Works,casementfabricationworks@gmail.com,0722943010
Cempack Solutions Ltd,packaging@alloysteel.com,N/A
Centenary Printers Ltd,N/A,N/A
Challenge Engineering Works Ltd,N/A,0722701215
Chane Engineering Works Ltd,N/A,N/A
Chemason Engineering & Fabrication Works,N/A,0721775024
City Engineering Works (K) Ltd,info@cityeng.co.ke,0736572447
City Plumbing Works,N/A,N/A
Clayworks Ltd,N/A,0735338097
Climate Engineering Works Ltd,N/A,N/A
Colour Purple Beauty & Hair Works Salon,N/A,N/A
Colourmax Printing Works Ltd,N/A,N/A
Conquest Engineering Works Ltd,N/A,0731318477
Corporate Fruit Works Ltd,sales@corporatefruitworks.co.ke,N/A
Crystal Aluminium Works Ltd,crystaluminium.ke@gmail.com,0702933965
Cylinder Works Ltd,N/A,0725650712
Daima Civil Engineering Works,N/A,0722866673
Daima Construction Works Ltd,N/A,N/A
Dallas Fabrications Engineering Works,N/A,0721410125
Danco Metal Works,N/A,0720104386
Danmash Fabricators & Eng Works,danmashfabricators@gmail.com,0739090699
Danmash Junior Fabricators,N/A,0705316681
Dasvolt General Works,N/A,0726879910
Davewait Engineering Works,davewaiteng@yahoo.com,N/A
Davis Engineering Works,N/A,0722996771
Delta Crankshaft Works Ltd,N/A,N/A
Dhanjal Motor Works,dhanjalmotorworks@yahoo.com,0722707025
Diligent Works (K) Ltd,N/A,N/A
Dominion Engineering Works Ltd,N/A,0722205595
Dominion Greater Works Enterprises,N/A,0723447777
Downtown Printing Works Ltd,downtown.hotline@gmail.com,0722522803
Dynamics Glass & Aluminium Works,N/A,0723366742
East African Foundry Works (K) Ltd,engineering@alloysteel.com,0722204090
East African Metal Works Ltd,eamw786@gmail.com,N/A
Easy Move Auto Works,easymove@gmail.com,0722761494
Ebenezer Furniture and Metal Works,N/A,0711986252
Edenah Auto Works & Technologies Ltd,edenaautoworks@gmail.com,0722863789
Epharo Printing Works,N/A,0720780661
Eugene Architectural & Structural Works,eugenebitonye@gmail.com,0719630785
Evaka Electrical Works,N/A,N/A
Excelsior Printing Works Ltd,N/A,0720280205
Exclusive Auto Works,manke89@yahoo.co.uk,0706934222
Executive Printing Works Ltd,executive@africaonline.co.ke,0738711405
Express Concrete Works,expresscltd@gmail.com,0722781433
Faith With Works Fellowship,N/A,N/A
Fatah construction & Civil Works Ltd,N/A,0722738765
Fine Engineering Works Ltd,fineeng1983@gmail.com,0721310886
Fine Wood Works Ltd,N/A,0725779600
Francstep Metal Works,francstep@gmail.com,0720920925
Gahir Engineering Works Ltd,N/A,0722510237
Gaichanjiru metal works,N/A,0724963326
Garden City Platform works,nickson@gmail.com,0723702314
General Electro-Mechanical Works,N/A,N/A
General Engineering Works Ltd,N/A,0722515341
Glennsteam Engineering Works Ltd,glennsteameng@gmail.com,0726419297
Gurdev Engineering & Construction Works Ltd,N/A,0733614949
Hair Works,N/A,0721416613
Henson Technical Works Co Ltd,N/A,N/A
Hira Engineering Works,N/A,N/A
Hunjan General Works,N/A,N/A
Hunters metal works,N/A,0733757888
Idea Works Ltd,N/A,0732990099
Imageworks,info@image-work-biz,0721624362
Imageworks Productions,N/A,0722521139
Imagine Works Ltd,N/A,N/A
Infinite Design Works,N/A,0724757103
Interways Works Ltd,N/A,0708962485
Isher guru end works,N/A,0722704813
Jakiwa Engineering Works,N/A,0722763529
Jas Wood Works,jaswoodworks@yahoo.com,N/A
Jaswood Works,N/A,0722759087
Jaymish Printing Works,jaymishwork@gmail.com,0713778019
Jenvile Motor Works Ltd,N/A,N/A
Jham Engineering Works Ltd,N/A,0722170049
JJ Works station,N/A,0722146160
Jode Furniture & Metal Works,evansmutuma14@gmail.com,0729524265
Johli Works (K) Ltd,johliworks@gmail.com,0717122410
Jokin Engineers & Fabrication Works,N/A,0720352005
Jostom Engineering Works,jostom.eng.works@gmail.com,0721757189
Jugi Rubber Stamp Works,jugistamp@yahoo.com,0722825687
Jullundhur Automobile Works,N/A,0736738738
Kagundo Plumbing Works,kagundoworks@yahoo.com,0732612837
Kaimosi Metal Works & Furniture,N/A,0722842097
Kaluworks Ltd,aluware@kaluworks.com,0722485550
Kamco Stainless Steel Works Ltd,N/A,0720310310
Kamiywera Metal Works & Fabrication,N/A,0728566285
Kano Metal Works Fabricators,N/A,0728275443
Katangi Printing Works Ltd,katangiprintingworks@gmail.com,0722712429
Kenways Mechanical Engineering Works,N/A,N/A
Kenwest Cables Ltd,info@kenwestcables.co.ke,0722447111
Khush Aluminium Works,N/A,0722680008
Kibs Auto Works,kibsautoworks@gmail.com,0720782309
Kifaru Accurate Works Ltd,N/A,N/A
Kinde Engineering Works Ltd,N/A,0711547299
Kinde Engineering Works Ltd,engineering@kinde.co.ke,0722309271
Kinondo Engineering Works,N/A,N/A
Klosch Coach & Metal Works,N/A,N/A
Kruma Auto Works Ltd,N/A,0722336379
Krystalline Salt Ltd,N/A,N/A
Lab Works EA LTD,N/A,N/A
Lakshmi Machine Works Ltd,N/A,N/A
Leo Auto Works Ltd,N/A,N/A
Libra Works,N/A,0722277005
Linhan Engineering Works,N/A,0706124702
Lycon Engineering Works,N/A,N/A
Magre Electrical Service - Metal Works,N/A,0722318251
Maintech Works Ltd,N/A,0722777975
Maja Electro - Works,N/A,N/A
Majestic Printing Works Ltd,info@majestic-printers.com,0722226622
Maji Works Ltd,transinvests2007@yahoo.com,0722747876
Matchless Auto Spares,N/A,N/A
MC Works,N/A,N/A
Mc''More Engineering Works,N/A,0721626522
Mechanical Engineering Works Ltd,N/A,0726721529
Metric Engineering Works,palinder@yahoo.com,0721383660
Mild Steel Engineering Works Ltd,N/A,0733621985
Min. Of Roads & Public Works,N/A,N/A
Ministry of Public Works & Housing,N/A,N/A
Ministry Of Rds & Public Works,N/A,N/A
"Ministry of Transport, Infrastructure, Housing, Urban Development & Public Works",info@roadsnet.go.ke,N/A
Mipac Contractors & Steel Works Limited,N/A,0722347975
Mobile Auto works,N/A,0724306605
Monad Printing Works Ltd,N/A,N/A
Mudher Engineering Works Ltd,mudherengineeringworksltd@gmail.com,0772093145
Multy Graphic Works Ltd,N/A,N/A
Mulusa Fabricators & Engineering Works,philipmulusa@gmail.com,0723350831
Munyakah Metal & Structural Works,N/A,N/A
Mupasmu Graphics Works,pasmoto@yahoo.com,0723875720
Mwana Cottages Furniture & Metal Works,mwanacottagefurniture@gmail.com,0720698220
Mwangaza & Sons General Works,N/A,N/A
Nairobi Rubber Stamp Works Ltd,nairobi@gmail.com,N/A
Namu Health Works Ltd,N/A,0772091630
Nanak Enterprises Works Ltd,N/A,N/A
Net Works Supplies Co Ltd,hm@networks.co.ke,0703569014
Nett Graphic Works,N/A,N/A
Ninon Engineering Works,ninoworks@yahoo.com,0723931283
Njathi Motor Works Ltd,N/A,N/A
Nyana Hills Engineering Works Ltd,N/A,0721700569
Nyawanga Engineering Works,N/A,0721670613
Nyaweco Engineering Works Ltd,info@nyawecoeng.co.ke,0722737520
Nyundo Metal Works,N/A,N/A
Odwan Metal Works,odwan_metal_works@yahoo.co.uk,N/A
Ongata Works Ltd,ongata@ongataworks.com,0733960606
Onkar Engineering Works Ltd,onkareng@yahoo.com,0726787884
Orange Works,N/A,N/A
Peter Metal Works,peterwesongak@gmail.com,0795831038
Petershon Metal Works & Fabricators,N/A,0720795852
Phenziah Engineering Works,N/A,N/A
Pro Motor Works,N/A,0722518748
Prowess Metallic Works,enochdtb@gmail.com,0722671704
Quest Works Ltd,N/A,0712227388
Rajani Engineering Works Ltd,rajaniengineering@yahoo.com,0720207138
Ralph Hair Works & Barber Shop Ltd,rraphshow@yahoo.com,0722775700
Ramco Printing Works Ltd,printing@ramco-group.com,0722513109
Rand Engineering Works & Services Ltd,randengineeringservices@gmail.com,0721931141
Ranford Works Limited,N/A,N/A
Rawford Works Ltd,N/A,N/A
Red Horse Motor Works,N/A,0722336526
Reliable Works Limited,N/A,0721721389
Reliance E A Engineering Works,info@relianceea.com,0722518811
Right Works (EA) Ltd,sales@rightworks-ea.com,0772551627
Roofspec & Allied Works Co Ltd,N/A,N/A
Rosynati Rubber Works,rosynati@yahoo.com,0726833192
Rugani Works Ltd,N/A,N/A
S & M Construction Works,N/A,N/A
Sagoo Engineering Works Ltd,info@sagooengineering.com,N/A
Sahara Works,pgitau@gmail.com,0722179925
Samata Tool & Engineering Work,N/A,N/A
Samphil Engineering & General Works,N/A,N/A
Senkimu Engineering Works Ltd,N/A,0728118788
Serengeti Leather Works Ltd,N/A,N/A
Shanga Engineering Works Ltd,shangaengineering@yahoo.com,0734698880
Shekhawath Engineering Works Ltd,athiriver@ramrodkenya.com,0713667777
Sihra Engineering Works Ltd,N/A,N/A
Simple Engineering Works,N/A,N/A
SolarWorks East Africa,N/A,0712070760
Solinika Metal And General Works,N/A,N/A
Spie Engineering Works Limited,spieengineering@yahoo.com,0722872907
Steelworks Office Furnitures,N/A,N/A
Steeton Engineering Works,N/A,N/A
Stephens Auto Engineering Works Ltd,stephen.garage1@gmail.com,0722520075
Subira Motor Works Ltd,N/A,N/A
Super Body Works,N/A,N/A
Taran Engineering Works Ltd,N/A,0722294101
Thika Wax Workers Ltd,thikawaxworks@gmail.com,0722206902
TonyKogi Art Works,tonywoodsart@yahoo.co.uk,0728976790
Unity One Metal Works,akmulungye26@gmail.com,0724704337
Urban Concrete Works Ltd,N/A,0731885910
Variety Flooring Works,N/A,0733220009
Veko Electrical Works & Accessories,N/A,N/A
Virtual Works Ltd,N/A,0731010874
Visual Works Ltd,N/A,0735262637
Volcanic Plumbing Works Ltd,N/A,N/A
Waweru Plumbing Works Ltd,N/A,0722791617
Wells Motor Works,jacksondumbu32@gmail.com,0722219399
Asani Terrazzo Works,N/A,N/A
Corner Garage & Spraying Works Ltd,info@cornergaragegroup.com,0727024100
H J Soni Diesel Works Ltd,N/A,N/A
Haraka Engineering Works,N/A,N/A
Holeyi Engineering Works,N/A,0722866223
Jambo Wood Works Ltd,N/A,0733474216
Jodam Engineering Works,N/A,N/A
Juneja Engineering Works,N/A,N/A
Kenya Glass Works Ltd,N/A,N/A
Mombasa Salt Works Ltd,N/A,N/A
M-Tech Building Works Ltd,N/A,N/A
Nalin Nail Works Ltd,N/A,N/A
Nanak Lime Works Ltd,nanakltd@africaonline.co.ke,N/A
New Zack''s Furniture Works,N/A,0726150183
Njane Motor Electrical Works,N/A,N/A
Oaksons Engineering Works,N/A,0736025819
Pitem Engineering Works Ltd,pitboat@yahoo.com,0723174078
Sansora Wire & Nail Works Ltd,N/A,N/A
Says Engineering Works,N/A,N/A
Sumra Engineering Works,N/A,N/A
The growing glory wood works,N/A,0723532403
Theodosia Paper Works,theodosiapaperworks@yahoo.com,0722901270
Ultra Engineering Works,N/A,N/A
Zacks Furniture Works,N/A,0726150013
Bansons Engineering & Body Works,N/A,N/A
Bhambra Motor Engineering Works,N/A,N/A
Flamingo Engineering Works,N/A,N/A
Hardwood & Engineering (1999) Ltd,N/A,N/A
Hardwood & Engineering Works,N/A,N/A
Hasu Spray Works,hasuspray@gmail.com,0722570555
Mega General Furniture & Jogoo Metal Works,N/A,N/A
Menengai Engineering Works,N/A,N/A
Sahota Body Works,N/A,N/A
Settlers Engineering Works,N/A,N/A
Able God Metal Works,N/A,0703212625
Alego Metal Works,N/A,0727055572
Alim''s Engineering Works,N/A,N/A
Amar Engineering Works,N/A,N/A
Atomic Diesel Works,N/A,0722859037
Automation Controls Refrigeration & Electrical Works,acoreworks@gmail.com,0722758583
Benjamines Metal Works & Fabrication,benjamine@gmail.com,0755561568
Best Engineering Works Ltd,N/A,N/A
Biggy & Ouma Metal Works,N/A,0720957928
Boneshe Engineering Works,N/A,0708987977
Brotherman Engineering Works,N/A,0720531169
California Diesel Works,N/A,0722235847
Chagger Mechanical Works,N/A,0722742777
Ckombo hydro works,drilling@ckombohydrotech.com,0729516331
Coast Clay Works Ltd,sales@coastclayworks.com,0721691004
Crafts Welding & Engineering Works,N/A,0720960125
Dalima Works,N/A,N/A
Danniel Metal Works,dannielworks@gmail.com,0728952558
Digital Works,N/A,0718025571


TARGET URL: https://www.yellowpageskenya.com/business-category/Janitorial%20Equipment%20Supplier
Company Name,Email,Mobile
Technomed Ltd,mail@technomed.co.ke,0722713963
Desmond Equipments Ltd,info@desmondeafrica.co.ke,0721912394
Hydro Aluminium Ltd,info@hydroaluminium.co.ke,0740193126
Trade House Africa Ltd,info@tradehouse.co.ke,0736351520
United Engineering Supplies Ltd,info@uesl.co.ke,0724255445
Branton Safety & Fire Appliances,brantonsafety@yahoo.com,0712913638
CTL Tractor & Spare Parts Ltd,info@ctltractor.com,0721629474
Finework Kenya Ltd,info@finework.co.ke,0746776040
Firefox (K) Ltd,sales@firefoxkenya.co.ke,0709622000
Firetech Engineering Co. Ltd,sales@firetech.co.ke,0716850781
Nairobi Fitness Hub,nairobifitnesshubdev@gmail.com,0704528828
Nairobi Projectors Services Ltd,info@nairobiprojectors.com,0722517554
Nuair Technologies Ltd,info@newedgetechno.com,0710829363
Pinnace Safety Solutions,safetysolutionspinnacle@gmail.com,0714415588
Amiken Ltd,amiken@amikenltd.com,0713213399
Astro Fire & Safety Kenya,astrofire2012@gmail.com,0724440055
Cesscolina East Africa Ltd,info@cesscolina.co.ke,0705192310
Ciira Agro-vet Supplies,info@ciira-agrovet.com,0713483593
CLARITY SOLUTIONS,Sales@claritysolutions.me,0112328595
Fire Masters Appliances Ltd,firemastersco.kenya@gmail.com,0724386202
Highton Construction Ltd,info@highton.co.ke,0782219999
Kericho Veterinary Services,doc.njoroge1960@gmail.com,0722751663
Kickstart International Inc (Approtec),kickstart@kickstart.org,0725790050
Lakeside Machinery Kisumu,lakemachinery@gmail.com,07169886000
Mijesh Enterprises,mijeshenterprises2018@gmail.com,0722360908
Mist Cool Africa Ltd,info@mistcoolafrica.co.ke,0711572630
Neoeng Ltd,info@neoeng.co.ke,0745260379
Nyali Air Conditioning & Refrigeration Services Ltd,info@nyaliaircon.co.ke,0722188299
Pan Agric Kenya Ltd,panagric@gmail.com,0722286269
Rycedental Supplies Ltd,rycedentalsupplies2000@yahoo.com,0721401864
Silicon Electric Company Ltd,sielco.ltd@gmail.com,0725678005
WeldCut Africa Limited,info@weldcutafrica.com,0721231662
Almiria Tech Store Kenya,sales@almiria.co.ke,0700449778
Heights Cargo Ltd,nbo@heightscargo.com,0769955505
Jaconinos International Limited,info@jaconinos.com,0722117129
Measurement System Ltd,sales@measurementsystems.org,0717847848
Midas Auto Service Centre Ltd,service@midasautoservices.com,0727991998
Mushus International (K) Ltd,sales.ke@mushusgroup.com,0740123456
Paceven Co. Ltd,sales@paceven.co.ke,0714220230
Reucher Africa (K) Ltd,info@reucherafricakenyaltd.co.ke,0715477892
Pillars Janitorial Cleaning Services,pillarcleaners@gmail.com,0713053482
Ulticlean Janitorial,N/A,0725424208
Royal Machinery & Gadget Supplier Co. Ltd,info@romag.co.ke,0722621763
Afra Printing Equipment Trading Llc,sales@afraprintequip.com,N/A
African Equipment & Engineering,N/A,N/A
Afro Kent Office Equipment,N/A,N/A
Alicom Machinery & Equipment Ltd,yasin.sodho@yahoo.com,0724244411
Allsafe Equipment,allsafeequip@gmail.com,N/A
Amity Equipment Ltd,N/A,0733944399
Anchor Safety & Equipment Ltd,info@anchorsafety.com,0722209143
Anglo Water Equipment Ltd,N/A,N/A
Automec Diesel Equipment & Parts,N/A,N/A
Baltech Equipment Ltd,N/A,0721897324
Barnabas Gaming Equipment,barnabas@gmail.com,0712140005
Beyond Electronics Security Equipment Technology,N/A,0725529393
Birds Office Stationery & Equipment Ltd,birdsprinters@yahoo.com,0721607181
Bruce Trucks & Equipment (E A) Ltd,N/A,N/A
Camera & Networking Equipment Center,N/A,0721478354
Capitol Equipment Ltd,capitolequipments@gmail.com,0705124970
Combined Supplier Ltd,N/A,0733657766
Commercial & Industrial Equipment Ltd,N/A,0722517916
Compuswift Business Equipment Ltd,N/A,N/A
Comtech Equipment & Supplies Agencies Ltd,comtech@comtek.co.ke,0705512530
Dav One Stop Hospital Equipment,N/A,0711979120
DB Equipment Lease EA Ltd,equipmentlease18@gmail.com,0746490963
Delta Equipment Ltd,malindi1988@yahoo.com,0722703779
Delta Trading Equipment Co Ltd,N/A,N/A
E S T E C Ltd,N/A,0786267223
East African Office Equipment (1976) Ltd,eastoffsafes@yahoo.com,0772550115
Editor School Equipment Supplies,N/A,0714440287
Educational Scientific & Technical Equipment Co. Ltd,N/A,N/A
Electro Service & Equipment Ltd,N/A,N/A
Electronics & Allied Equipment,electroallied@yahoo.com,0721859261
Equipment Technologies Ltd,N/A,N/A
ESS Equipment Kenya,N/A,0740034673
Exphan Chemicals & Labolatory Equipment,N/A,N/A
Faircon General Equipment Co. Ltd,info@faircongeneralequipment.com,0722511196
Film Crew & Equipment Transport,N/A,0733738303
Fine Tools & Equipment,finetoolskenyaltd@gmail.com,N/A
Forces Equipment (K) Ltd,forcesk@forces.co.ke,0713468333
Frametech Equipment Limited,N/A,0728787118
Gabron Construction & Equipment Ltd,N/A,0712767272
General Equipment Corporation Ltd,gecl@techtradeke.com,0772566188
Go Round Printing Products & Equipment,goroundltd@gmail.com,0726397937
Heavy Construction Equipment (K) Ltd,N/A,0736688885
Heavy Equipment & Machinery Ltd,N/A,0728091937
Hiforce Hydraulic & Equipment Ltd,N/A,0774920978
Highway Laboratories Chemicals & Equipment,N/A,N/A
HL Plant & Equipment Ltd,N/A,N/A
Husky Outdoor Equipment Ltd,kenya@huskyeastafrica.com,0727333330
Invalid Equipment Ltd,N/A,0713130532
Jakama Kitchen Equipment & Appliances,jakama@gmail.com,0704377203
Jason Office Equipment Ltd,N/A,N/A
JCB - Ganatra Plant & Equipment Ltd,sales@gpe.co.ke,0723506911
Karin Trucks & Equipment Ltd,N/A,0725444600
Kenya School Equipment Scheme,N/A,N/A
Kenya School Equipment Supplies,N/A,0722141055
Kitchen Design Systems & Equipment Fabricators Ltd,N/A,0722909390
Laser(s) & Optic(s) Africa Ltd,N/A,N/A
Listem Hydraulic Equipment & Supplies,listemsupplies@workmail.com,0710707981
Lynntech Chemicals & Equipment Ltd,lynntechchemicals@yahoo.com,0734417348
Macron Fire Equipment Trading Co,macronfire25@yahoo.co.uk,0733833211
MAT-HAN Equipment Ltd,sales@mat-han.com,0791799997
Mawadi Equipment Supplies Ltd,N/A,N/A
Membury Equipment Ltd,N/A,N/A
Meta Plant & Equipment Kenya Ltd,info@metagroupafrica.com,0793310691
Metal Equipment Co. Ltd,metal.equipment@gmail.com,0735333165
Microfilm Equipment Ltd,N/A,N/A
Mobile Equipment (K) Ltd,N/A,0725851100
Nakuru Equipment Supplies Ltd,N/A,N/A
On Time Gym and Sport Equipment Ltd,N/A,0797051311
One Time Gym Equipment,N/A,0723363603
Outre Beauty Equipment,N/A,0733654438
P J Petroleum Equipment Ltd,office@pjpetroleum.co.ke,0722842738
Pan African Graphic Equipment,N/A,N/A
Pan Auto & Equipment,galexon2005@yahoo.com,0731222211
Panafrican Equipment (K) Ltd T/A FMD E.A,fmd@fmd@fmdea.com,0722207848
Pearl Medicare & Equipment Ltd,N/A,0720314505
Penetra Equipment Supplies Agencies,penetrainfo@yahoo.com,0722876703
Pharma Medical Equipment,N/A,N/A
Phoenix Equipment Ltd,info@phoenixequipltd.com,0728853905
Prime Equipment E A Ltd,N/A,N/A
Protech Industrial Equipment Ltd,honda@protech.co.ke,0728607525
Quality Transmission Equipment Ltd,N/A,N/A
Quickhard Steam & Equipment Ltd,quickhard01@yahoo.com,0722522284
Regal Equipment Limited,N/A,0774733732
Rhino Agrimac & Equipment,N/A,0722339891
Rotex Suppliers & Services Ltd,rotexkk@yahoo.co.uk,0724595984
Safety First Equipment Suppliers,safequips@gmail.com,0722863716
Salton Machinery & Equipment,salton.machinery@yahoo.com,0722714694
School Equipment Centre Ltd,schoolequipment@yahoo.com,0772770716
School Equipment Production Unit,N/A,0724256046
SPA Engineering & Equipment Ltd,N/A,N/A
Standard Equipment Ltd,N/A,N/A
Suanir Equipment,N/A,N/A
Superior Barbershop and Salon Equipment,N/A,0720865214
Surveying Equipment Service Centre(EA)Ltd,N/A,0720635114
Survival Equip Ltd,N/A,N/A
Taurus Electronics and Digital Equipment,N/A,0772712820
Tembo Mountain Wear & Equipment,tembohwear@gmail.com,0724456101
Typetech Office Equipment Ltd,N/A,N/A
Ultimate Office Equipment Ltd,info@ultiofficequipment.com,0728111460
Ultimate office Equipment Ltd,info@ultiofficeequipment.com,0796754216
Ultra Equipment Ltd,fitness@ultraeq.com,0724253598
United Petroleum Pump Equipment Ltd,unitedpump64@yahoo.com,0722576339
Unitrac Industrial Equipment,unitrac@yahoo.com,0722522334
Vehicle & Equipment Leasing Ltd (VAELL),N/A,0731440832
Vivid Printing Equipment & Solutions Ltd,sales@vividafrica.com,0734591137
Warren Ticker Equipment,N/A,N/A
Yantra Equipment Solutions Ltd,N/A,0720841209
Youngtronics & Equipment (K) Ltd,N/A,0723866715
D J Lowe & Co Ltd,N/A,N/A
Forklift & Equipment Ltd,N/A,N/A
Gorgia Equipment Salon & Boutique,N/A,N/A
Lifting Equipment Co Ltd (LECOL),enquiries@lecolkenya.com,0722280032
Mombasa Fresh Water Supplier Co,N/A,N/A
Office Equipment Company Ltd,N/A,N/A
Quality Trucks & Equipment Ltd,N/A,0722150230
Nakuru School Equipment Centre,N/A,N/A
Rift Valley Office Equipment Services Ltd,N/A,N/A
African Grain Care Equipment Ltd,N/A,0792651980
Andrews Equipment & Rentals Co. Ltd,andrewsequip@yahoo.com,0722772977
Aston Computer And Office Equipment,aston_computers@yahoo.com,0720981472
Bungoma Equipment & Auto Spares,N/A,N/A
Camco Equipment (K) Ltd,N/A,0702829268
Care-Ada-Up Supplier,N/A,N/A
Economic Stainless Kitchen Equipment Ltd,md.eked@gmail.com,0710588241
Eurodairy Equipment Ltd,N/A,0797625283
Fikiria Supplier,N/A,0725409542
Footwear Sports & Equipment,N/A,N/A
General Equipment (1978) Co Ltd,sales@genequip.co.ke,0722554517
General Equipment Sales & Rentals,N/A,N/A
Kisumu Equipment & School Supplies,N/A,N/A
Marine Equipment Supplies Company,info@marineequipment.co.ke,0729596835
Panafrican Equipment Ltd t/a FMD East Africa,fmd@fmdea.com,0733620016
Panafrican Trucks & Equipment (Kenya) Ltd,info.ke@panafricangroup.com,0732151000
Pipes & Equipment,N/A,N/A
Salon world equipment,N/A,0792793826
Sitima Equipment Ltd,sitimaequipment@yahoo.com,0721486970
Surgical Laboratory Equipment Ltd,N/A,0722966559
Talos Equipment Ltd,talose6@gmail.com,0722555307
Terrain Equipment Ltd,N/A,N/A
Territorial Enterprises,N/A,N/A
Ukulima Spares & Equipment,N/A,0707120644
Unipack Equipment,N/A,N/A
103 Records,N/A,0726740051
320 Technologies Ltd,N/A,0739320320
360 Security Solutions Co. Ltd,info@threesixtysecuritysolutions.com,0724916730
5 CORE sound of India,N/A,0782313131
500,mobitecthrepairs@gmail.com,0748644971
A D A Ventures Ltd,adakenya@gmail.com,0725521060
A. Great Sound,N/A,0773610449
Abantu Linguistic Services,N/A,0733643807
Abbies Beauty Spot & Barber Shop,N/A,0722375892
ABC Metallurgicals Ltd,N/A,0733590250
Abloy-Capcom Ltd,salesnbi@capcom.co.ke,0733829040
Abon East Africa Ltd,abonmktg@yahoo.com,0722797517
Abraweld Ltd,N/A,0703123831
Abreban Co Enterprises,N/A,0714824507
Abreban Trading,N/A,0714824507
Absolute Dental Practice,N/A,0702340032
Absolute Security Ltd,N/A,0734599699
Accent Cooling Systems Ltd,projects@accentcooling.cm,0708062062
Accenture Systems Ltd,sales@accenturesystemskenya.com,0708444985
Acces Beauty Shop,N/A,0721238854
Access Alliance Limited,N/A,0706622647
Accord Medical Supplies Ltd,N/A,0729115000
Ace Audio Visual Ltd,N/A,N/A
Ace Security Options Ltd,N/A,N/A
Achelis Kenya Ltd,akl@acheliskenya.co.ke,0720521635
Achorn Specialities,N/A,0724586304
Acme Auto Tyres,N/A,0722944591
Acon Medical Supplies Ltd,aconmedicalsupplies@gmail.com,0722787400
ACP Telecom Ltd,N/A,N/A
Active Alert Security Ltd,activealertke@gmail.com,0726988292
AD Gifts Ltd,accounts@adgifts.co.ke,0722155203
Addicted to Human Hair,N/A,0718526352
Addor (EA) Wires & Cables Ltd,info@addor.net,N/A
Adesh Beauty Parlour,N/A,0710238245
ADK Technologies .Ltd,info@adktechnologies.com,0115309959
Admaz sports and uniforms,N/A,0722201142
Advance Africanwide Technologies Ltd,info.aatech@gmail.com,0720722393
Advanced Medical Solutions Limited,N/A,0733704690
Adventure Power Sports Ltd,N/A,0724517859
Advermart Technologies,info@adzermart.co.ke,0720976053
Affrosonic Systems,affrosonicsystems@yahoo.com,0713295226
Africa Business Solution,N/A,0721820329
Africa Medec Limited,info@africamedec.com,0704418800
Africa Security Solutions Ltd.,info@africasecuritysolutions.co.ke,0746084298
African Beauty Cosmetics,evans400100@yahoo.com,0722378285
African Divas Beauty Parlour,N/A,0737807899
