TARGET URL: https://www.yellowpageskenya.com/business-category/Electrical%20&%20Plumbing%20Works
Kagua Electrical Sales & Services,N/A,N/A
Kagundo Plumbing Works,kagundoworks@yahoo.com,0732612837
Kaleki Electrical Services,kalekielectricals@gmail.com,0721552772
Kali Electrical Suppliers,N/A,0720522178
Kanways Auto Electrical Services,N/A,0721610033
Karen Electrical Engineering Co Ltd,N/A,N/A
Kenque Hardware & Electrical,N/A,N/A
Kenya Auto Electrical Ltd,N/A,0772066944
Kenya Electrical Trades Allied Workers,N/A,0722850609
Kenyan Electrical Distributors Ltd,kenyanelect@gmail.com,0724411637
Khaled Powers Electrical Services,khaledpowers@gmail.com,0726547866
Kibonge Electrical Sales,N/A,N/A
Kihara Electrical Engineering,N/A,0722861107
Kilima Electrical & Hardware Dealers,N/A,N/A
"Kims Timber, Electrical & Hardware",N/A,0724513209
Kyende Electrical,N/A,0735450483
Light Electrical & General Merchant,N/A,0722778791
Lightex Electrical Sales & Services,N/A,0720568943
Loya Electrical Accessories,N/A,0741467110
Lydge Tech Electrical,N/A,0724267685
M Line Electrical Services,N/A,N/A
Markgavin Sparks Electrical Enterprises Ltd,richenda@msparksenergy.com,0714136751
Marlee Electrical Enterprises,N/A,0737318153
Mars Auto Electrical & Hardware,N/A,0722433045
Marway Electrical Services Ltd,N/A,0720970862
Maweu Safety & Electrical Enterprises Ltd,N/A,N/A
Mchezo Electrical Enterprises,N/A,0720340857
Medium Electrical Services Ltd,mesl@mediumkenya.com,0725947757
Meher Electrical Enterprises Ltd,N/A,N/A
Meja Electrical & Electronics Ltd,mejaelectrical@gmail.com,0714042014
Merge Electrical,N/A,0725824625
Mimpus Electrical,N/A,0724893925
Mits Electrical Company Ltd,admi@mitelectrical.com,N/A
Modern Diesel & Electric Service Ltd,diesel.modern@gmail.com,0720220985
Mujengo Materials and Electrical Hardware,N/A,0720241940
Mukaa Electrical Engineering Services Ltd,N/A,0740530315
Multiple Hardware & Electrical,N/A,0722254380
Mwas Electrical,robertmwa44@yahoo.com,0725791514
Nairobi Eagle Electrical Services,nderirichard@yahoo.com,N/A
Nationwide Electrical Industries Ltd,info@neiltd.com,0770302540
Ndushi Electrical and Hardware Limited,N/A,0706079217
New Shakah Electrical Ltd,N/A,0722209421
Newspan Electrical Engineering Ltd,N/A,N/A
Nice House Electrical,N/A,0717507047
Niche Electrical Solutions & Services,nichelectric@gmail.com,0721633860
Nish Electrical Mart,ruthphita@yahoo.com,0720797217
Noor & Chouhan Electrical Contractors,N/A,N/A
Noor Electrical Co,N/A,N/A
Omic Electrical Engineering,N/A,N/A
Orichan Auto Electrical & Accessories,N/A,0733854743
Palide Boilers & Electrical,N/A,0752993183
Pao Electrical Services,N/A,N/A
Patee Electrical Refrigeration Sales & Services Ltd,N/A,0733299357
Penja Electrical Services,npenja@yahoo.com,0733253139
Peterly Electrical Sales,N/A,0722798546
Powermax General Electrical Merchants Ltd,N/A,0724896456
Prayosa Auto Electrical & Hardware Ltd,prayosagensupp@yahoo.com,0722640796
Prime-tec Electrical,N/A,N/A
Priority Electrical Engineering Ltd,priority_elect@yahoo.com,0723422050
Professional Electrical Service,pesmicky@gmail.com,0733989614
Protec Electricals Ltd,info@protecelectrical.co.ke,0722446361
Punjani Electrical Ltd,N/A,0722990466
Regional Diesel & Electrical Services,N/A,0720441088
Reliable Electrical Engineers (NRB) Ltd,reliablecd@reenl.com,0771752508
Ricman Refrigeration and Electrical Services,N/A,0713272474
Rina''s Electrical Sales,N/A,0722628301
Roi Hardware of Electrical,samkamaugithuku@gmail.com,0722294363
Ruopro Electrical & Hardware,N/A,N/A
Samtech Rewinders Electrical,N/A,0721913342
Seehra Electrical Services,N/A,N/A
Sharmah hardware & Electrical Accessories,N/A,0727031521
Sharon Electrical & Hardware,lkaruga.ln@gmail.com,0722571882
Shemkar Electrical & Hardware Ltd,N/A,0725629823
Sigmatts Diesel & Electrical Services,sigmattdieselelectricalservice@gmail.com,0721699122
Silvester Electrical Engineering & Services,N/A,N/A
Simro Electrical Engineers,N/A,N/A
Sincere Electrical Sales & Services,N/A,0717743428
Smart Electrical,N/A,0723653251
Sparks Electrical and Phone Repair,N/A,0726881179
Spikes Electronics,N/A,0713022026
Standard Electrical Contractors Ltd,N/A,N/A
Steams Electrical,N/A,0721802019
Suncheon Electrical,transchem2001@yahoo.com,0713771929
Sunrays Electro Engineering Services,N/A,N/A
Super Motorbike & Electrical Agencies,N/A,0715636284
Sus Electrical Installations,N/A,0716284873
Systech Electrical and Electronics,N/A,0711238021
Tanganyika Electrical company,N/A,0722226756
Tarheel Electrical & Electronics,N/A,0713947719
Tetra Electrical Services,N/A,0722845978
Thui-Hiu Electrical Services,N/A,N/A
Top Quality Electrical,N/A,0720776618
Traux Electrical Contractors,trauxel@yahoo.com,0721996080
Trevor Electrical & Electronics,N/A,0725173254
Trill Electrical Shop,N/A,0720489725
Truebells Electrical Ltd,N/A,0737820504
Twinns Electrical Power Equipments Ltd,N/A,0720494714
Upper Gee Electrical,N/A,0723290748
Victors Electrical Enterprise,N/A,0723956000
Vikings Electrical Controls & Solutions,vikingselectricals@gmail.com,0726988399
Vilas Electrical Suppliers Ltd,info@vilaselectrical.co.ke,0721247798
Vira Electrical,N/A,0724533848
Volcanic Plumbing Works Ltd,N/A,N/A
Volimax Electrical Sales & Services,volimaxeletricals@gmial.com,0722920575
"Wajagra Electrical, Installation and Gas Suppliers",N/A,0707905020
Walco Electronics Supplies,N/A,N/A
Wanja & Brothers Electrical Co,N/A,N/A
Wanjoroge Electrical Store,N/A,0735236162
Waweru Plumbing Works Ltd,N/A,0722791617
Webwave Electrical & Manufacturing Ltd,N/A,0718275309
Wilva Electrical Services,N/A,N/A
Wonec Electrical Services,N/A,N/A
Woodland Electrical & Hardware,N/A,0721702351
Zodiac electrical,N/A,0717912573
Brandma Electrical,N/A,0729453457
Coast Electrical Hse,N/A,N/A
Combined Auto & Electrical Spares,N/A,N/A
Covenant Electrical Services & General Maintenance,covenant.elect@yahoo.com,N/A
Dovic Mechanical And Electrical,N/A,N/A
General Tools & Electrical Equipments Ltd,N/A,N/A
Haji Auto Electrical & Marine Service,N/A,N/A
Hans Electrical Services,N/A,N/A
Hassanali Electrical & Tool,N/A,N/A
Imamia Electrical & Hardware,N/A,0722689194
Jamuki Electrical Services,N/A,N/A
Mombasa Electrical Services,N/A,N/A
Mtwapa Auto-Spares & Electrical,N/A,N/A
Nyali Construction & Electrical Services Ltd,N/A,N/A
P M Electrical & Engineering Ltd,pmelectricalworks@yahoo.com,0722989102
Rawcliffe Electrical Service,N/A,0721349719
Sawjani Hardware & Electrical Ltd,N/A,N/A
Supreme Diesel & Electrical Services,N/A,N/A
Topgen Electrical & Hardware,N/A,N/A
Yusuf Electrical Services,ericmwendwa37@gmail.com,0712220319
CloudTen Electrical,N/A,0787833878
Cloudten Electrical & Hardware,N/A,0774914095
D B Electrical Hardware,N/A,0733823785
Khagik Electrical Services,N/A,N/A
Makamu Electrical & Supplies,N/A,N/A
Mars General Electrical Services Ltd,N/A,N/A
Nakuru Diesel & Electrical Services,N/A,0731950997
Rift Electrical Hardware & Spares Ltd,rehsnakuru@gmail.com,0721541125
RIVELCO - Rift Valley Electrical Contractors Ltd,N/A,0722530184
Velco Electrical Contractors,N/A,N/A
Zees Electrical & Computer Stationeries,N/A,N/A
Abiud Electrical Supplies,N/A,0707091998
Akan Electrical & Hardware,N/A,0726575300
Associated Electrical & Hardware Supplies Ltd,info@aehs.co.ke,0702040501
Automarks Electrical Services,N/A,N/A
Bedjos Hardware & Electrical,N/A,N/A
Bhamber Refrigeration & Electrical Ltd,N/A,N/A
Brawe Electrical Supplies,N/A,0722408604
Brook Electrical & Hardware,N/A,0795599999
Brown Electrical Services,N/A,0723586441
Carlos Electrical Shop,carlos03@gmail.com,0720550134
Central P & Electrical,N/A,0772447622
Coast Electrical House,N/A,0733652391
Combine Auto Spare Parts & Electrical,combinedtuktukspares@yahoo.com,0722411682
DND Electrical World,N/A,0724516117
Dnix Electrical,dnixelectrical@yahoo.com,0722405060
Electrical Centre,N/A,N/A
Elephant Electrical & Hardware Ltd,N/A,N/A
Eleser Limited,N/A,N/A
Empire Plumbing Works,N/A,0734781405
Ezylink Electrical & Construction Company Ltd,ezylinkconstruction@gmail.com,0752701152
Farm Base Contractors & Electrical,N/A,N/A
Flame Tree Electrical Co Ltd,N/A,N/A
Gichuhi''s Electrical,N/A,0720681751
Global Electrical Hardware Spares Enterprises,globalectrics@gmail.com,0722450552
Hussein Electrical & Hardware,husseinelectrical_hw@yahoo.com,0723230459
Jacat Electrical Sales & Service,N/A,0720768079
Jalaram Hardware & Electrical Shop,N/A,0725100555
Jalex Electrical Sales & Services,jalex@yahoo.com,0711142137
Jandi Electrical Services,N/A,N/A
Joshum Electrical Supplies & Services,N/A,0722789483
Kericho Electrical Services,N/A,N/A
Kimawil Electrical Services,N/A,N/A
Laiserhill Hardware & Electrical Supplies Ltd,N/A,N/A
Marsh Electrical & Glass Mart,N/A,0702883329
Mathari Electrical Enterprises,N/A,0721702767
Miu Electrical,N/A,N/A
Mock Electrical & Electronics,N/A,0722858227
Mombasa Solar & Electrical Supplies Enterprises,kyallosteve@yahoo.com,0733810896
Mwondes Electrical Shop,N/A,0720934027
Nanak Electrical Workshop Ltd,N/A,N/A
Ndaba Electrical Goods Supply & General Engineering,N/A,0733434152


"TARGET URL: https://www.yellowpageskenya.com/business-category/Events-Trade%20Fairs,%20Expos%20&%20Exhibitions"
Company Name,Email,Mobile
Mintz Lights,mintzbergservices@gmail.com,0729854408
Royal Tents Makers Ltd,royaltentmakers@gmail.com,0710428446
African Trade Insurance Agency (Agence pour l'Assurance du Commerce en Afrique),info@ati-aca.org,0719014227
Sovereign Group Ltd,info@sovereignkenya.com,0728444430
"Ministry Of Industrialization, Trade & Enterprise Development",ps@industrialization.go.ke,N/A
Mombasa Trade Centre Ltd,mtc@swiftmombasa.com,0735536099
Trade House Africa Ltd,info@tradehouse.co.ke,0736351520
Tradecon Downtown Ltd,sales@tradecondowntown.co.ke,0700888590
Harbour House Ltd,harbour@mtcltd.co.ke,0735536099
Ham International,info@haminternational.co.ke,0720613502
Blackjack Events & Business Solutions Ltd,eventsblackjack@gmail.com,0733791255
Events & Conference Organisers Ltd,N/A,0722848465
Exhibition & Events Organisers Ltd,kinyanjui@solsinclinations.com,0722413088
Primera Events Management Company,N/A,0723555991
Advantage Eco Trails & Events Ltd,N/A,0791370681
Ahaya Events,N/A,0721478463
Aitec Exhibitions & Conferences,kenyainfo@aitecafrica.com,0719627898
B- Designs & Events,bdesignsnevents@gmail.com,0727467892
Bonfire Adventures & Events Ltd,simon@bonfireadventures.com,0722879629
Brandit Events & Marketing,branditevents@gmail.com,0711607544
Briche Media & Events Ltd,info@brichemediagroup.co.ke,0720953165
"Bubujika Puppet Show, Events, Entertainments & Bouncing Castle",N/A,0722715039
Caso Bakers & Events,N/A,0721427305
Chairmania Events Ltd,ckanyi@chairmania.co.ke,0700619413
City Slick Events,cslickevents@gmail.com,0780426562
Classic Events Organizer,N/A,N/A
ClearSky Events & PR,N/A,0720125337
Created With Love Events,eventscreatedwithloveke@gmail.com,0705062788
Customer Centric Events Ltd,info@customercentric.co.ke,0704257373
Deh Mention Events,N/A,0725295530
Ecoworld Events,info@ecoworldservices.co.ke,0723745149
Egyken International Exhibitions Ltd,N/A,0721257138
Events Africa,N/A,0722619618
Events By Morgan,N/A,0725336248
Events Experts,N/A,0733948538
Events Management Centre,N/A,N/A
Events Management Solutions,info@events-solutions.co.ke,0725855249
Events & Promotions Ltd,N/A,N/A
Expat Events,N/A,0720310584
Exposure Events & Publications Ltd,duncan@expogr.com,0722886376
Flowers & Events,N/A,N/A
Funtastik Parties & Events,funtastik-kids@yahoo.com,N/A
Glamour Events,eventsglamour2009@gmail.com,0735041677
Gyan Events,info@gyanevents.com,0703041281
Heritage Events Ltd,N/A,0720761008
Iconic Events Ltd,N/A,0721862091
Janabi Wedding & Events,N/A,0722972684
Jay Em Events Services,N/A,0722427419
Kenya Events Managers Ltd,N/A,0722779522
Kids & Events,N/A,0792921349
Laika Bridals & Events,N/A,0790364326
Lenny Events & Party,N/A,0722590238
Liberty Events and Contracts Scaffolding Ltd,lecscaff@gmail.com,0701861076
Lite Mob Events,N/A,0727041162
Majestic Events Ltd,majesticeventskenya@gmail.com,0706845249
Mapambo Events International,meventsinternational@gmail.com,0738410020
Marvelous Kenya Events & Safaris,mercy@marvelous.co.ke,0775162153
Masters Events Tents Making,N/A,0757919448
Memoir Events,memoirevents@gmail.com,N/A
Micenplus Events Marketing,N/A,0722126604
Milele Weddings & Events Ltd,N/A,N/A
Mojoy Events,mojoyevents@gmail.com,0706140429
MoSound Events,info@mosoundevents.com,N/A
Newmark Events & Travel Consultants,N/A,N/A
Next Level Events,mutuadaniel@gmail.com,0721685225
Nishmart Events,N/A,0718278764
Partyzworld Events and Conference Ltd,N/A,0722333474
Premier Events Co Ltd,N/A,N/A
Primecom Events Management Ltd,N/A,0723242440
Rio Events,N/A,0722152305
Rosolo Safaris & Events,N/A,0728800175
Royal Hometown Limousines & Events Ltd,royalhometownlimosandevents@gmail.com,0737777688
Sadies Events Caterers,sadiescaterers@gmail.com,0724260841
Sage Events,info@sageevents .co.ke,0773002476
Seamless Events Solutions,info@seamevents.com,0732474271
Shemaih Royal Events,N/A,0720369563
Silver Bullet PR & Events,info@silverbullet.co.ke,N/A
Skippy Adventures Tours & Events,skippyadventurestours@gmail.com,0728297112
Slujan Events Ltd,N/A,0714332211
Sun La Vie Safaris & Events,N/A,0721231083
Sunset PR Events Ltd,N/A,0728843911
Sweet Art Cakes & Events,N/A,0721408076
The Blue Heights Events Ltd,pmwangi@blueheightsltd.com,0720230250
The Events Academy,class@theevents.academy,0790523244
The Events Management Company,N/A,0721860228
The pryme events company,N/A,0725536250
Three Sixty Five Events,goddie71@gmail.com,0722833873
Topia Dream Events,N/A,0729606522
Urban Sound Events,N/A,0720018590
Waridi Events Ltd,N/A,0727721988
Westminster Events Centre,N/A,0726724285
Zenith Events,N/A,0729528373
Zuri Events Limited,N/A,0705761111
Ashleys Events,ashleysevents@gmail.com,0720590615
Ayanna Events and Decor,njuki@ayanna.co.ke,N/A
Big Image Events,N/A,0720917941
Colled Bridal & Events,N/A,0735747405
Decorations Haven & Events Ltd,N/A,0733856988
Elite Events,N/A,0721685566
Gracious Events,graciousmevents@gmail.com,0720802142
Itrade Events,muchiri80@gmail.com,0726699686
Ken Events Ltd,N/A,0720270454
Lovely Events Ltd,N/A,0732937705
Seraphic Events,N/A,0724825346
Sky Events,skycomlimited8@gmail.com,0721268548
Slique Events Planner,eventslique@gmail.com,0722848853
Koone Exhibition,N/A,0722709793
Agritec Africa Exhibition,N/A,N/A
Al-Noor Exhibition Ltd,N/A,N/A
Artz,artzzs52@gmail.com,0725783368
Bugika Entertainment,bookings@bugika.com,0724852314
"Centre Club,The",N/A,N/A
Chrysolite Africa Ltd,N/A,0728377775
Dominion Expo Centre,N/A,0716417745
Ghana Exhibition Center Ltd,N/A,0713331585
Gurton Peace Media Project,N/A,N/A
Intermarc Consulting Kenya Ltd,intermarc@intermarc-ng.com,N/A
Karen Tourism Expo,info@karentourismexpo.com,0776012389
Kenya Space Agency,info@ksa.go.ke,0709298200
Magomano General Exhibition,N/A,0715746820
Paa Ya Paa Arts Centre,N/A,N/A
Red Apple Exhibition,N/A,0722822934
Salama Exhibition,N/A,0726852611
Sienems Exhibition,N/A,0722316768
Silver Crown Merchants Ltd,N/A,N/A
Sols Inclinations Ltd,N/A,0739999000
Tashikka Expositions,mathewmira@gmail.com,0732554913
The Shopping Paradise,N/A,0722111804
Thrift Superstores,N/A,N/A
Agricultural Society of Kenya,N/A,0708808180
Rift Sales Exhibition,N/A,N/A
Event & Conference Organisers Ltd,N/A,N/A
Abra Trade Centre,N/A,N/A
Adnet Trade,N/A,0722360221
"African Seed Trade Association, The",kenya.info@starkeayres.com,0700456248
Austrian Trade Commission In Kenya,N/A,N/A
Beana Trade Agents,N/A,N/A
Bigi Camp Epiya Chapeyu Camp,epiyachapeyu@gmail.com,0733743210
Boon Trade Agencies,N/A,N/A
Central Organization of Trade Unions (Kenya),info@ukcs.or.ke,0722225908
Centre For Int. Trade & Investment Law,N/A,N/A
Consumer Unity & Trust Society-Center for International Trade Economics & Environment,nairobi@cuts.org,0733990202
E & S Africa Trade,N/A,N/A
East Africa Trade & Investment Hub,N/A,0787685389
Eastern & Southern African Trade & Development Bank (PTA),official@ptabank.org,0732192000
Fair Trade Organization of Kenya,N/A,N/A
Fine Trade & Allied Industries Ltd,N/A,0733774798
Finlays Horticulture Kenya Ltd,N/A,0722204831
Flex Trade Solution,N/A,0792973386
Food & Trade Network For E A,N/A,N/A
French Trade Commission,N/A,N/A
Future Industry & Trade Corp Ltd,kenyafitc2004@yahoo.com,0720228637
German Trade & Investment,N/A,N/A
Global Exhibitions Inc.,N/A,0722171765
Global Fairs TT Messe (K) Ltd,N/A,N/A
Global Trade Center,N/A,0791888777
Global Trade Marketplace (EA) Ltd,N/A,0722139042
Good Africa Tour,goodafricatrade@gmail.com,0713961755
Halal Trade Expo Kenya,info@halaltradeexpo.co.ke,0704949974
Hong Kong Trade Development Council,habibamucle@hosinah.com,0722270687
I Trade,N/A,0720299572
Institute of Trade Developent,itd@instituteoftrade.org.,0722861576
Inter Trade & Investment Consultan,N/A,N/A
International Foreign Trade Co Ltd,N/A,0717228863
Inves Trade Ltd,capital@inves-trade.com,0735162000
Japan External Trade,N/A,N/A
Jedima Trade Agencies Ltd,N/A,N/A
Jetro Nairobi (Japan External Trade Organisation),N/A,N/A
Jisaidie Trade Credit Ltd,N/A,0705060765
JPC Trade,sales-africa@jpctrade.com,0780290851
Kenya Trade Network Agency,contactcentre@kentrade.go.ke,0709950000
Kiwan Printers,N/A,N/A
"Korea Business Center, Nairobi (KOTRA)",kotranairobi@gmail.com,0718220458
Mashallah Exhibitions,N/A,0726525765
Meeting Africa Trade Ltd,N/A,N/A
Mepro Trade Ltd,sooranle@hotmail.com,0723464980
Ministry of Trade,N/A,N/A
Mukore Trade Centre,N/A,0722271830
Multitrade Industrial Suppliers Ltd,sales@multitrade.co.ke,0701071112
Nairobi Ramtrade Ltd,N/A,0733245675
Ng''aya Trade Services,N/A,0722265402
Pindu Trade,N/A,0729998628
Polish Investment & Trade Agency,N/A,0722863959
Scandviken Consultants & Trade Co. Ltd,N/A,0710154222
"Seed Trade Association of Kenya, The (STAK)",N/A,N/A
Taiwan Trade Centre,nairobi@taitra.org.tw,0729427879
Tanicam Trade Ltd,tanicamtrade@hotmail.com,N/A
Tausi Kenya Fair Trade Ltd,N/A,0720273226
Techno Trade,N/A,N/A
Tentel Trade & Supplies Ltd,N/A,N/A
The Agricultural Society of Kenya,chiefexecutive@ask.co.ke,0738345333
Trade Alliance Group,N/A,N/A
Trade Autoprint,N/A,N/A
Trade Base Co. Ltd,kapairk@yahoo.com,0721243543
Trade Bells Services,N/A,0724089367
Trade Bureau De Change,tradeforex@ymail.com,N/A
Trade Centre - 24,N/A,0735489478
Trade Circles Ltd,N/A,N/A
Trade Creations Ltd,N/A,0722388860
Trade Insurance Brokers Ltd,N/A,N/A
Trade Matix Ltd,tradematix@gmail.com,0770057341
Trade One Stop Ltd,N/A,0727102282
Trade Roots Ltd,N/A,N/A
Trade & Travel Ltd,N/A,N/A
Trade unions Congress of Kenya,N/A,0725712538
Trade Watch Africa Ltd,N/A,N/A
Trade wide auctioneers,N/A,0722836307
Trade Winds Agencies Ltd,N/A,N/A
Trade World Apartments,N/A,N/A
Trade World Kenya Ltd,N/A,N/A
TradeMark East Africa,N/A,0724315425
True North Trade & Investment Ltd,N/A,N/A
Tsavo Road Trade Centre,N/A,N/A
Turkeyeast Arfica Trade Centre,N/A,N/A
Undugu Fair Trade Ltd,N/A,0710607277
East African Tea Trade Association,N/A,0722208699
Intertek - Foreign Trade Standards,N/A,N/A
Kenlet Trade Agency,kenlet_enterprises@yahoo.com,N/A
Lula Tea Trade Centre,N/A,N/A
Mamba Trade Links Service Station,N/A,N/A
Min. Of Tourism Trade & Ind.,N/A,N/A
Trade at (K) Ltd,N/A,0797690123
Trade Makers Ltd,N/A,N/A
Trade Masters Marketing Ltd,N/A,N/A
Tropic Trade Market Ltd,N/A,0723332667
Afribridge Trade Exporters Ltd,N/A,N/A
District Trade Dev Officer,N/A,N/A
Dofran Trade Labels Ltd,N/A,N/A
Fine Trade Exim,N/A,N/A
Kisac Fair Trade Ltd,N/A,N/A
Min. Of Tourism Trade & Ind.(Kws),N/A,N/A
Min Of Tourism Trade And Industry,N/A,N/A
Min Of Trade & Ind,N/A,N/A
Min Of Trade & Industry District,N/A,N/A
Ministry of Tourism & Trade,N/A,N/A
Prov Director Of Trade,N/A,N/A
Provincial Trade Development Officer,N/A,N/A
Reflex Trade & Hardware,N/A,N/A
Smart Force Trade,N/A,0722412737
Trade Image Mart,mainaeddah@yahoo.com,0721384192
Trade Winds Lodge,N/A,0725476925
Travel Trade Ltd,N/A,N/A
Turkana Trade Training Centre,N/A,N/A
Vision Techno Trade Co. Ltd,info@visionttc.com,0718928550
World Trade Ltd,alpine.worldtradeltd@gmail.com,0724794681
African Cotton & Textiles Industries Federation,N/A,0725038884
Amalgamated Union of Kenya Metal Workers,amalgamated@yahoo.com,N/A
Aviation And Allied Workers Union,N/A,N/A
Bakery Confectionery Food Manufacturing & Allied Workers Union,bakers@kenyaweb.com,0722463092
